first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
tyigtaonilasim,tyigtaonilasim,rssss,trig,,ta_oni_la_sim,trigtaonilasim,control,r,,1,r,y,tyigtaonilasim,2,14
darfically,darfacally,rsss,darf,,ic_al_ly,darfically,target,s,0.0,0,i,a,darfacally,1,10
anteakate,inteakate,prs,teak,in,ate,inteakate,target,p,0.0,0,i,a,anteakate,3,9
ensoomiously,unsoomiously,prss,soom,un,ious_ly,unsoomiously,target,p,0.0,0,u,e,ensoomiously,3,12
indiskersion,indiskelsion,pprs,kels,in_dis,ion,indiskelsion,target,r,,2,l,r,indiskersion,3,12
ersomkeat,ersimkeat,ppr,keat,er_sim,,ersimkeat,control,p,1.0,1,i,o,ersomkeat,3,9
zoyean,zoyean,r_long,zorean,,,zorean,target,r,,2,r,y,zoyean,2,6
innurdiousness,innurdiousness,pprss,nurt,in,ious_ness,innurtiousness,target,r,,3,t,d,innurdiousness,2,14
dokeamivation,dekeamivation,prsss,keam,de,iv_at_ion,dekeamivation,target,p,0.0,1,e,o,dokeamivation,3,13
unineg,unineg,pr,neg,uni,,unineg,target,r,,0,n,r,unireg,0,6
pooklasit,pioklasit,rss,pook,,la_sit,pooklasit,control,r,,1,o,i,pioklasit,1,9
deconationalism,decanationalism,prssss,con,de,at_ion_al_ism,deconationalism,target,r,,1,o,a,decanationalism,1,15
teakent,teakant,rs,teak,,ant,teakant,target,s,0.0,0,a,e,teakent,3,7
regirdivity,regirdivity,pprss,girt,re,iv_ity,regirtivity,target,r,,3,t,d,regirdivity,2,11
orpmopannt,orpmoparnt,pr_long,moparnt,orp,,orpmoparnt,control,r,,4,r,n,orpmopannt,3,10
det,cet,r,cet,,,cet,target,r,,0,c,d,det,3,3
undarfalisticly,ungarfalisticly,prssss,darf,un,al_ist_ic_ly,undarfalisticly,target,r,,0,d,g,ungarfalisticly,1,15
tonclasitci,tonclasitci,rsss,tonc,,la_sit_ci,tonclasitci,control,r,,2,n,r,torclasitci,0,11
remisclat,remisplat,ppr,clat,re_mis,,remisclat,target,r,,0,c,p,remisplat,1,9
disclatively,disclatively,prss,clat,dis,ive_ly,disclatively,target,s,1.0,1,y,m,disclativelm,0,12
edtalcvitaoni,edtalcvitaoni,prsss,talc,ed,vi_ta_oni,edtalcvitaoni,control,r,,2,l,y,edtaycvitaoni,0,13
busriek,susriek,pr,riek,bus,,busriek,control,p,0.0,0,b,s,susriek,1,7
sidsiweru,siddiweru,prs,siw,sid,eru,sidsiweru,control,r,,0,s,d,siddiweru,1,9
tuskripelta,tuskripelba,rs_long,tuskrip,,elba,tuskripelba,control,s,0.0,2,b,t,tuskripelta,3,11
cetationalism,petationalism,rssss,cet,,at_ion_al_ism,cetationalism,target,r,,0,c,p,petationalism,1,13
netelg,nefelg,r_long,nefelg,,,nefelg,control,r,,2,f,t,netelg,3,6
koulfully,koulfullr,rss,koul,,ful_ly,koulfully,target,s,1.0,1,y,r,koulfullr,1,9
sidnireetnat,sidnireetnat,pprs,reet,sid_ni,nat,sidnireetnat,control,p,0.0,2,d,t,sitnireetnat,0,12
teakly,tiakly,rs,teak,,ly,teakly,target,r,,1,e,i,tiakly,1,6
umjentelable,umjentelable,prs_long,jentel,un,able,unjentelable,target,p,0.0,1,n,m,umjentelable,2,12
nurtallm,nurtally,rss,nurt,,al_ly,nurtally,target,s,1.0,1,y,m,nurtallm,3,8
gunlasitciyl,gunlasitciyl,rssss,gen,,la_sit_ci_yl,genlasitciyl,control,r,,1,e,u,gunlasitciyl,2,12
inteerionary,inteeriomary,pprss,teer,in,ion_ary,inteerionary,target,s,0.0,2,n,m,inteeriomary,1,12
protrilend,pnotrilend,pr_long,trilend,pro,,protrilend,target,p,0.0,1,r,n,pnotrilend,1,10
koopalistic,koopaliptic,rsss,koop,,al_ist_ic,koopalistic,target,s,1.0,1,s,p,koopaliptic,1,11
numurdtaonilayl,nunurdtaonilayl,prssss,nurd,nu,ta_oni_la_yl,nunurdtaonilayl,control,r,,0,n,m,numurdtaonilayl,3,15
nifiegonilayl,nifiegonilayl,prsss,feeg,ni,oni_la_yl,nifeegonilayl,control,r,,1,e,i,nifiegonilayl,2,13
nurt,nurs,r,nurt,,,nurt,target,r,,3,t,s,nurs,1,4
ticerelness,zicerelness,rs_long,zicerel,,ness,zicerelness,target,r,,0,z,t,ticerelness,3,11
riekyl,riekyl,rs,riek,,yl,riekyl,control,r,,3,k,s,riesyl,0,6
sidmeakeviyl,sidmeakeviyl,prss,meak,sid,evi_yl,sidmeakeviyl,control,s,0.0,0,e,i,sidmeakiviyl,0,12
erhsiw,erpsiw,pr,siw,erp,,erpsiw,control,p,0.0,2,p,h,erhsiw,3,6
reoverclat,reoverclat,ppr,clat,re_over,,reoverclat,target,r,,0,c,g,reoverglat,0,10
inlienato,inlienato,prs,lien,in,ate,inlienate,target,s,0.0,2,e,o,inlienato,2,9
tranil,tranil,r_long,tranil,,,tranil,control,r,,1,r,w,twanil,0,6
nunearozelda,nunearozelba,prs_long,nearoz,nu,elba,nunearozelba,control,s,0.0,2,b,d,nunearozelda,3,12
disinsoomont,disinsoomant,pprs,soom,dis_in,ant,disinsoomant,target,s,0.0,0,a,o,disinsoomont,3,12
inumaf,inumaf,pr,maf,inu,,inumaf,control,r,,0,m,r,inuraf,0,6
distonure,distonure,prs,con,dis,ure,disconure,target,r,,0,c,t,distonure,2,9
riek,reek,r,riek,,,riek,control,r,,1,i,e,reek,1,4
cowtalist,cowtalist,rss,cont,,al_ist,contalist,target,r,,2,n,w,cowtalist,2,9
sidwimeakoniray,sidnimeakoniray,pprss,meak,sid_ni,oni_ray,sidnimeakoniray,control,p,1.0,0,n,w,sidwimeakoniray,3,15
unconateonally,unconateonally,prssss,con,un,at_ion_al_ly,unconationally,target,s,1.0,0,i,e,unconateonally,2,14
trirend,trirend,r_long,trilend,,,trilend,target,r,,3,l,r,trirend,2,7
unnegionally,unnesionally,prsss,neg,un,ion_al_ly,unnegionally,target,r,,2,g,s,unnesionally,1,12
sidnearoznemt,sidnearoznemt,prs_long,nearoz,sid,nemt,sidnearoznemt,control,p,0.0,1,i,a,sadnearoznemt,0,13
outtrilan,outtrilan,pr_long,trilan,out,,outtrilan,target,p,0.0,2,t,h,ouhtrilan,0,9
cleriezenpa,cleriezenpa,rs_long,cleriez,,enca,cleriezenca,control,s,0.0,2,c,p,cleriezenpa,2,11
nisidfradoni,nisidfradeni,pprs,frad,ni_sid,oni,nisidfradoni,control,s,0.0,0,o,e,nisidfradeni,1,12
teeralastic,teeralastic,rsss,teer,,al_ist_ic,teeralistic,target,s,1.0,0,i,a,teeralastic,2,11
remisfam,relisfam,ppr,fam,re_mis,,remisfam,target,p,1.0,0,m,l,relisfam,1,8
nauttan,nauttan,rs,naut,,tan,nauttan,control,r,,2,u,a,naattan,0,7
innurtioasly,innurtiously,prss,nurt,in,ious_ly,innurtiously,target,s,0.0,2,u,a,innurtioasly,3,12
grocationalist,glocationalist,rssss,gloc,,at_ion_al_ist,glocationalist,target,r,,1,l,r,grocationalist,3,14
