first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
prediscun,prediscur,ppr,cun,pre_dis,,prediscun,target,r,,2,n,r,prediscur,1,9
edmooszitaoni,edmooszitaoni,prsss,moos,ed,zi_ta_oni,edmooszitaoni,control,r,,2,o,u,edmouszitaoni,0,13
ernigenacne,ernigemacne,pprs,gen,er_ni,acne,ernigenacne,control,r,,2,n,m,ernigemacne,1,11
nukoopsitcilayl,nukoopsitcilayl,prssss,koop,nu,sit_ci_la_yl,nukoopsitcilayl,control,r,,1,o,e,nukeopsitcilayl,0,15
ensoom,entoom,pr,soom,en,,ensoom,target,r,,0,s,t,entoom,1,6
onnertrupviyit,onnertrupviyit,pprss,trup,onn_er,vi_yit,onnertrupviyit,control,r,,2,u,o,onnertropviyit,0,14
edcolglazitaoni,edcolplazitaoni,prssss,colg,ed,la_zi_ta_oni,edcolglazitaoni,control,r,,3,g,p,edcolplazitaoni,1,15
sidnimofnat,sidyimofnat,pprs,mof,sid_ni,nat,sidnimofnat,control,p,1.0,0,n,y,sidyimofnat,1,11
talctaonilayl,kalctaonilayl,rssss,talc,,ta_oni_la_yl,talctaonilayl,control,r,,0,t,k,kalctaonilayl,1,13
disemkoul,disamkoul,ppr,koul,dis_em,,disemkoul,target,p,1.0,0,e,a,disamkoul,1,9
upbels,upbels,pr,bels,up,,upbels,target,p,0.0,0,u,e,epbels,0,6
reemsitci,reemsitci,rss,reem,,sit_ci,reemsitci,control,s,1.0,0,c,t,reemsitti,0,9
simnirgovoni,simnirgovono,prs_long,nirgov,sim,oni,simnirgovoni,control,s,0.0,2,i,o,simnirgovono,1,12
miselbyti,miselbyti,prs,selb,mi,yti,miselbyti,control,s,0.0,1,t,s,miselbysi,0,9
rolticketa,rolpicketa,rs_long,roltick,,eta,rolticketa,control,r,,3,t,p,rolpicketa,1,10
wis,wos,r,wis,,,wis,target,r,,1,i,o,wos,1,3
pookness,pookness,rs,pook,,ness,pookness,target,s,0.0,0,n,m,pookmess,0,8
nusiwsens,nusiwsens,prs,siw,nu,sens,nusiwsens,control,r,,1,i,e,nusewsens,0,9
nunurdlasitci,nunurslasitci,prsss,nurd,nu,la_sit_ci,nunurdlasitci,control,r,,3,d,s,nunurslasitci,1,13
nusimtrigbaly,nusimtrigbaly,pprss,trig,nu_sim,bal_y,nusimtrigbaly,control,s,1.0,0,y,r,nusimtrigbalr,0,13
drunally,drunally,rss,drun,,al_ly,drunally,target,r,,2,u,e,drenally,0,8
colgulfyl,coldulfyl,rss,colg,,ulf_yl,colgulfyl,control,r,,3,g,d,coldulfyl,1,9
netrig,netrig,pr,trig,ne,,netrig,control,r,,1,r,m,netmig,0,6
misjentorment,masjentorment,prs_long,jentor,mis,ment,misjentorment,target,p,0.0,1,i,a,masjentorment,1,13
gloc,gloc,r,gloc,,,gloc,target,r,,1,l,r,groc,0,4
reinfobance,reinfobance,pprs,fob,re_in,ance,reinfobance,target,r,,1,o,i,reinfibance,0,11
repsidtec,repsidtec,ppr,tec,rep_sid,,repsidtec,control,p,0.0,1,e,a,rapsidtec,0,9
nithols,nitholt,r_long,nithols,,,nithols,control,r,,6,s,t,nitholt,1,7
outreamenly,outreamenly,prss,ream,out,en_ly,outreamenly,target,r,,2,a,e,outreemenly,0,11
unlienalisticly,unlienalisticly,prssss,lien,un,al_ist_ic_ly,unlienalisticly,target,r,,2,e,u,unliunalisticly,0,15
misramably,misramably,pprss,ram,mis,abl_y,misramably,target,r,,0,r,m,mismamably,0,10
ingirtionary,engirtionary,pprss,girt,in,ion_ary,ingirtionary,target,p,0.0,0,i,e,engirtionary,1,12
disindarfant,disindarfant,pprs,darf,dis_in,ant,disindarfant,target,p,0.0,1,i,o,dosindarfant,0,12
simnitholsnemt,simnitholsnemv,prs_long,nithols,sim,nemt,simnitholsnemt,control,s,0.0,3,t,v,simnitholsnemv,1,14
jentorness,jentorness,rs_long,jentor,,ness,jentorness,target,s,0.0,2,s,c,jentornecs,0,10
otunetork,otanetork,pr_long,netork,otu,,otunetork,control,p,0.0,2,u,a,otanetork,1,9
girtationally,girtationally,rssss,girt,,at_ion_al_ly,girtationally,target,r,,1,i,a,gartationally,0,13
imkeirity,amkeirity,prs,keir,im,ity,imkeirity,target,p,0.0,0,i,a,amkeirity,1,9
unteakalistic,unteakulistic,prsss,teak,un,al_ist_ic,unteakalistic,target,s,0.0,0,a,u,unteakulistic,1,13
noltaonilayl,noltaonilayl,rssss,nol,,ta_oni_la_yl,noltaonilayl,control,s,0.0,0,t,p,nolpaonilayl,0,12
nefelgsens,nofelgsens,rs_long,nefelg,,sens,nefelgsens,control,r,,1,e,o,nofelgsens,1,10
sidmenuc,sidmenec,ppr,nuc,sid_me,,sidmenuc,control,r,,1,u,e,sidmenec,1,8
pukoop,pukoop,pr,koop,pu,,pukoop,control,r,,1,o,a,pukaop,0,6
belsal,beysal,rs,bels,,al,belsal,target,r,,2,l,y,beysal,1,6
premisteak,pmemisteak,ppr,teak,pre_mis,,premisteak,target,p,0.0,1,r,m,pmemisteak,1,10
erpkoopcilayl,erpkoopcilayl,prsss,koop,erp,ci_la_yl,erpkoopcilayl,control,s,0.0,1,i,e,erpkoopcelayl,0,13
fomistic,foyistic,rss,fom,,ist_ic,fomistic,target,r,,2,m,y,foyistic,1,8
drunically,drunically,rsss,drun,,ic_al_ly,drunically,target,s,0.0,1,c,p,drunipally,0,10
moossens,moossems,rs,moos,,sens,moossens,control,s,0.0,2,n,m,moossems,1,8
nurdla,nurdla,rs,nurd,,la,nurdla,control,r,,2,r,w,nuwdla,0,6
pontmentally,pontmentally,rsss,pont,,ment_al_ly,pontmentally,target,s,1.0,1,l,y,pontmentayly,0,12
predarfically,pridarfically,prsss,darf,pre,ic_al_ly,predarfically,target,p,0.0,2,e,i,pridarfically,1,13
nukeattasitciyl,nukeattasitciyl,prssss,keat,nu,ta_sit_ci_yl,nukeattasitciyl,control,r,,3,t,g,nukeagtasitciyl,0,15
otutecneyl,otupecneyl,prss,tec,otu,ne_yl,otutecneyl,control,r,,0,t,p,otupecneyl,1,10
deprasalization,deprasalization,prssss,pras,de,al_iz_at_ion,deprasalization,target,p,0.0,0,d,p,peprasalization,0,15
reem,reem,r,reem,,,reem,control,r,,3,m,r,reer,0,4
distrilan,distriman,pr_long,trilan,dis,,distrilan,target,r,,3,l,m,distriman,1,9
nutrignemtla,nutripnemtla,prss,trig,nu,nemt_la,nutrignemtla,control,r,,3,g,p,nutripnemtla,1,12
sidlosipur,sidlosipur,pr_long,losipur,sid,,sidlosipur,control,r,,4,p,c,sidlosicur,0,10
meerationalist,meerationarist,rssss,meer,,at_ion_al_ist,meerationalist,target,s,2.0,1,l,r,meerationarist,1,14
slithon,slitpon,r_long,slithon,,,slithon,target,r,,4,h,p,slitpon,1,7
misjentorion,lisjentorion,prs_long,jentor,mis,ion,misjentorion,target,p,0.0,0,m,l,lisjentorion,1,12
jadolinate,jadolinate,rs_long,jadolin,,ate,jadolinate,target,s,0.0,2,e,o,jadolinato,0,10
repsimtrup,repsimtrup,ppr,trup,rep_sim,,repsimtrup,control,p,1.0,2,m,y,repsiytrup,0,10
edfrad,edhrad,pr,frad,ed,,edfrad,control,r,,0,f,h,edhrad,1,6
imfomly,imfamly,prs,fom,im,ly,imfomly,target,r,,1,o,a,imfamly,1,7
cunfully,cunfully,rss,cun,,ful_ly,cunfully,target,s,0.0,2,l,m,cunfumly,0,8
werklayl,werkmayl,rss,werk,,la_yl,werklayl,control,s,0.0,0,l,m,werkmayl,1,8
selbnemtlayl,telbnemtlayl,rsss,selb,,nemt_la_yl,selbnemtlayl,control,r,,0,s,t,telbnemtlayl,1,12
lonalistic,lonalistic,rsss,lon,,al_ist_ic,lonalistic,target,r,,2,n,m,lomalistic,0,10
untauniously,untauniously,prss,taun,un,ious_ly,untauniously,target,p,0.0,0,u,o,ontauniously,0,12
unmeermental,ummeermental,prss,meer,un,ment_al,unmeermental,target,p,0.0,1,n,m,ummeermental,1,12
siw,siw,r,siw,,,siw,control,r,,1,i,e,sew,0,3
degirt,degirt,pr,girt,de,,degirt,target,p,0.0,0,d,p,pegirt,0,6
