first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
koop,toop,r,koop,,,koop,control,r,,0,k,t,toop,1,4
nolouis,nolouis,rs,nol,,ouis,nolouis,control,s,0.0,2,i,e,noloues,0,7
abmerally,admerally,prss,mer,ab,al_ly,abmerally,target,p,0.0,1,b,d,admerally,1,9
decetalization,decetalization,prssss,cet,de,al_iz_at_ion,decetalization,target,s,0.0,1,l,m,decetamization,0,14
onnerbofviyit,onnerbofviyif,pprss,bof,onn_er,vi_yit,onnerbofviyit,control,s,1.0,2,t,f,onnerbofviyif,1,13
ernikoop,ernikoop,ppr,koop,er_ni,,ernikoop,control,p,0.0,0,e,o,ornikoop,0,8
erpreembalyl,erpreembalyl,prss,reem,erp,bal_yl,erpreembalyl,control,r,,1,e,a,erpraembalyl,0,12
unmistaunable,unmistaunable,pprs,taun,un_mis,able,unmistaunable,target,p,0.0,1,n,m,ummistaunable,0,13
cunly,cumly,rs,cun,,ly,cunly,target,r,,2,n,m,cumly,1,5
remeerivity,wemeerivity,pprss,meer,re,iv_ity,remeerivity,target,p,0.0,0,r,w,wemeerivity,1,11
nunolyl,nunolrl,prs,nol,nu,yl,nunolyl,control,s,0.0,0,y,r,nunolrl,1,7
clat,clat,r,clat,,,clat,target,r,,1,l,m,cmat,0,4
remisclatment,remisclatment,pprs,clat,re_mis,ment,remisclatment,target,s,0.0,0,m,r,remisclatrent,0,13
unkrotenful,unkrotenhul,prs_long,kroten,un,ful,unkrotenful,target,s,0.0,0,f,h,unkrotenhul,1,11
nitholsenca,nitholseyca,rs_long,nithols,,enca,nitholsenca,control,s,0.0,1,n,y,nitholseyca,1,11
marnemtlayl,marnemtlayl,rsss,mar,,nemt_la_yl,marnemtlayl,control,r,,0,m,w,warnemtlayl,0,11
riekyl,riekyn,rs,riek,,yl,riekyl,control,s,0.0,1,l,n,riekyn,1,6
ramationalism,ramationalism,rssss,ram,,at_ion_al_ism,ramationalism,target,r,,0,r,m,mamationalism,0,13
eredmearnemt,eredmearnemt,pprs,mear,er_ed,nemt,eredmearnemt,control,r,,1,e,a,eredmaarnemt,0,12
unpulorisious,unpulorisious,prs_long,puloris,un,ious,unpulorisious,target,r,,0,p,h,unhulorisious,0,13
flomak,flomek,r_long,flomak,,,flomak,target,r,,4,a,e,flomek,1,6
trilendance,trilendance,rs_long,trilend,,ance,trilendance,target,r,,1,r,m,tmilendance,0,11
edsarplazitaoni,edsarplazitaoyi,prssss,sarp,ed,la_zi_ta_oni,edsarplazitaoni,control,s,3.0,1,n,y,edsarplazitaoyi,1,15
pookious,pookeous,rs,pook,,ious,pookious,target,s,0.0,0,i,e,pookeous,1,8
onnerfeegviyit,onnerpeegviyit,pprss,feeg,onn_er,vi_yit,onnerfeegviyit,control,r,,0,f,p,onnerpeegviyit,1,14
kaflom,kaflom,r_long,kaflom,,,kaflom,control,r,,5,m,r,kaflor,0,6
mofsitcilayl,rofsitcilayl,rssss,mof,,sit_ci_la_yl,mofsitcilayl,control,r,,0,m,r,rofsitcilayl,1,12
riektan,riektan,rs,riek,,tan,riektan,control,s,0.0,2,n,l,riektal,0,7
geefistically,geefistically,rssss,geef,,ist_ic_al_ly,geefistically,target,s,1.0,0,i,e,geefistecally,0,13
reamiousness,reumiousness,rss,ream,,ious_ness,reamiousness,target,r,,2,a,u,reumiousness,1,12
ungeefationally,unguefationally,prssss,geef,un,at_ion_al_ly,ungeefationally,target,r,,1,e,u,unguefationally,1,15
riektaonilayl,riektaonilayl,rssss,riek,,ta_oni_la_yl,riektaonilayl,control,r,,2,e,i,riiktaonilayl,0,13
