first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
reglefenmert,reglefenmert,prs_long,glefen,re,ment,reglefenment,target,s,0.0,2,n,r,reglefenmert,2,12
rekeamam,rekeamal,prs,keam,re,al,rekeamal,target,s,0.0,1,l,m,rekeamam,3,8
onnerrumviyit,onnerremviyit,pprss,rem,onn_er,vi_yit,onnerremviyit,control,r,,1,e,u,onnerrumviyit,3,13
simnearoz,simnearod,pr_long,nearoz,sim,,simnearoz,control,r,,5,z,d,simnearod,1,9
kouliousll,kouliously,rss,koul,,ious_ly,kouliously,target,s,1.0,1,y,l,kouliousll,3,10
denegivadion,denegivadion,prsss,neg,de,iv_at_ion,denegivation,target,s,1.0,1,t,d,denegivadion,2,12
jentellesh,jentelless,rs_long,jentel,,less,jentelless,target,s,0.0,3,s,h,jentellesh,3,10
krew,krew,r,krew,,,krew,target,r,,1,r,w,kwew,0,4
cetant,cetant,rs,cet,,ant,cetant,target,r,,0,c,g,getant,0,6
misskmupit,misskrupit,pr_long,skrupit,mis,,misskrupit,target,r,,2,r,m,misskmupit,3,10
raincont,raincont,ppr,cont,re_in,,reincont,target,p,0.0,1,e,a,raincont,2,8
lundow,lundow,r_long,lendow,,,lendow,control,r,,1,e,u,lundow,2,6
demerationalism,demerationalism,prssss,mer,de,at_ion_al_ism,demerationalism,target,s,3.0,1,s,p,demerationalipm,0,15
tonjersuls,tonjersels,rs_long,tonjer,,sels,tonjersels,control,s,0.0,1,e,u,tonjersuls,3,10
inwis,inwih,pr,wis,in,,inwis,target,r,,2,s,h,inwih,1,5
sidnifradouisyl,sidnifradouisyl,pprss,frad,sid_ni,ouis_yl,sidnifradouisyl,control,p,0.0,1,i,a,sadnifradouisyl,0,15
discontfully,discontfully,prss,cont,dis,ful_ly,discontfully,target,s,1.0,1,y,m,discontfullm,0,12
teknemtlayl,teknemtlayl,rsss,tek,,nemt_la_yl,teknemtlayl,control,s,2.0,1,l,r,teknemtlayr,0,11
prefamically,prefamicamly,prsss,fam,pre,ic_al_ly,prefamically,target,s,1.0,1,l,m,prefamicamly,1,12
wisarity,wisarity,rss,wis,,al_ity,wisality,target,s,0.0,1,l,r,wisarity,2,8
keorationalism,keirationalism,rssss,keir,,at_ion_al_ism,keirationalism,target,r,,2,i,o,keorationalism,3,14
moos,moos,r,moos,,,moos,control,r,,1,o,e,meos,0,4
medecunment,redecunment,pprs,cun,re_de,ment,redecunment,target,p,0.0,0,r,m,medecunment,3,11
unkoulful,unkaulful,prs,koul,un,ful,unkoulful,target,r,,1,o,a,unkaulful,1,9
diswondelment,diswondelment,prs_long,wondel,dis,ment,diswondelment,target,p,0.0,1,i,e,deswondelment,0,13
peat,peat,r,keat,,,keat,control,r,,0,k,p,peat,2,4
sidnicolgoniriy,sidnicolgoniriy,pprss,colg,sid_ni,oni_ray,sidnicolgoniray,control,s,1.0,1,a,i,sidnicolgoniriy,2,15
nautri,nautri,rs,naut,,ro,nautro,control,s,0.0,1,o,i,nautri,2,6
gentaonilasin,gentaonilasim,rssss,gen,,ta_oni_la_sim,gentaonilasim,control,s,3.0,2,m,n,gentaonilasin,3,13
dissvrupitful,disskrupitful,prs_long,skrupit,dis,ful,disskrupitful,target,r,,1,k,v,dissvrupitful,3,13
prekelsoblly,prekelsablly,prss,kels,pre,abl_ly,prekelsablly,target,s,0.0,0,a,o,prekelsoblly,3,12
ersimnautnelt,ersimnautnemt,pprs,naut,er_sim,nemt,ersimnautnemt,control,s,0.0,2,m,l,ersimnautnelt,3,13
giefmentally,geefmentally,rsss,geef,,ment_al_ly,geefmentally,target,r,,1,e,i,giefmentally,3,12
carizorable,carizorable,rs_long,carizor,,able,carizorable,target,r,,0,c,b,barizorable,0,11
nuriekulf,yuriekulf,prs,riek,nu,ulf,nuriekulf,control,p,0.0,0,n,y,yuriekulf,1,9
nuclayit,nuclayit,rss,nuc,,la_yit,nuclayit,control,s,0.0,1,a,o,nucloyit,0,8
unkoopational,unkoepational,prsss,koop,un,at_ion_al,unkoopational,target,r,,2,o,e,unkoepational,1,13
skrupot,skrupit,r_long,skrupit,,,skrupit,target,r,,5,i,o,skrupot,3,7
sitmesarg,sitmesarg,ppr,sarg,sid_me,,sidmesarg,control,p,0.0,2,d,t,sitmesarg,2,9
rentitonmer,rentitonjer,pr_long,tonjer,renti,,rentitonjer,control,r,,3,j,m,rentitonmer,3,11
edlouktaonialsim,odlouktaonialsim,prssss,louk,ed,ta_oni_al_sim,edlouktaonialsim,control,p,0.0,0,e,o,odlouktaonialsim,1,16
anifam,anifam,pr,fam,uni,,unifam,target,p,0.0,0,u,a,anifam,2,6
edneiltionialsim,edneiltaonialsim,prssss,neil,ed,ta_oni_al_sim,edneiltaonialsim,control,s,0.0,1,a,i,edneiltionialsim,3,16
werknemtlayl,werknemtlayl,rsss,werk,,nemt_la_yl,werknemtlayl,control,r,,2,r,n,wenknemtlayl,0,12
ketibility,ketibility,rss,ket,,abil_ity,ketability,target,s,0.0,0,a,i,ketibility,2,10
sidnitholsnemt,sidnipholsnemt,prs_long,nithols,sid,nemt,sidnitholsnemt,control,r,,2,t,p,sidnipholsnemt,1,14
eredhecnemt,eredhecnemt,pprs,tec,er_ed,nemt,eredtecnemt,control,r,,0,t,h,eredhecnemt,2,11
carizorness,carizormess,rs_long,carizor,,ness,carizorness,target,s,0.0,0,n,m,carizormess,1,11
redarfivicy,redarfivity,pprss,darf,re,iv_ity,redarfivity,target,s,1.0,1,t,c,redarfivicy,3,11
meakma,meakma,rs,meak,,la,meakla,control,s,0.0,0,l,m,meakma,2,6
emnirem,ernirem,ppr,rem,er_ni,,ernirem,control,p,0.0,1,r,m,emnirem,3,7
carizon,carizon,r_long,carizor,,,carizor,target,r,,6,r,n,carizon,2,7
talctaonilasit,tilctaonilasit,rssss,talc,,ta_oni_la_sit,talctaonilasit,control,r,,1,a,i,tilctaonilasit,1,14
resaomation,resoomation,prss,soom,re,at_ion,resoomation,target,r,,1,o,a,resaomation,3,11
nugantaonila,nugentaonila,prsss,gen,nu,ta_oni_la,nugentaonila,control,r,,1,e,a,nugantaonila,3,12
tonc,tonc,r,tonc,,,tonc,control,r,,0,t,p,ponc,0,4
elpnoc,erpnoc,pr,noc,erp,,erpnoc,control,p,0.0,1,r,l,elpnoc,3,6
erkeatla,elkeatla,prs,keat,er,la,erkeatla,control,p,0.0,1,r,l,elkeatla,1,8
inulendow,inulendow,pr_long,lendow,inu,,inulendow,control,r,,5,w,m,inulendom,0,9
