first,second,condition,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
nuclatiy,neclatiy,rss,nuc,,la_tiy,nuclatiy,control,r,,1,u,e,neclatiy,1
taunalist,taunalust,rss,taun,,al_ist,taunalist,target,s,1.0,0,i,u,taunalust,1
numoftanoilayl,nuwoftanoilayl,prssss,mof,nu,ta_noi_la_yl,numoftanoilayl,control,r,,0,m,w,nuwoftanoilayl,1
pontmentalism,pontmentawism,rsss,pont,,ment_al_ism,pontmentalism,target,s,1.0,1,l,w,pontmentawism,1
tekulf,tekulf,rs,tek,,ulf,tekulf,control,s,0.0,0,u,a,tekalf,0
mispookment,mispookment,prs,pook,mis,ment,mispookment,target,s,0.0,0,m,r,mispookrent,0
remisbelsment,remisbalsment,pprs,bels,re_mis,ment,remisbelsment,target,r,,1,e,a,remisbalsment,1
imlienicablity,imlienicablity,prsss,lien,im,ic_abl_ity,imlienicablity,target,s,1.0,0,a,e,imlieniceblity,0
dobyl,dobyr,rs,dob,,yl,dobyl,control,s,0.0,1,l,r,dobyr,1
predrun,predrun,pr,drun,pre,,predrun,target,r,,1,r,y,predyun,0
repook,repoik,pr,pook,re,,repook,target,r,,2,o,i,repoik,1
sidnitalconiyar,sidnitamconiyar,pprss,talc,sid_ni,oni_yar,sidnitalconiyar,control,r,,2,l,m,sidnitamconiyar,1
drunfulness,drunfulness,rss,drun,,ful_ness,drunfulness,target,r,,3,n,w,druwfulness,0
talceta,talceta,rs,talc,,eta,talceta,control,s,0.0,0,e,i,talcita,0
inpontivation,inpontivation,prsss,pont,in,iv_at_ion,inpontivation,target,s,2.0,2,n,m,inpontivatiom,0
remiskrewment,remiskrewment,pprs,krew,re_mis,ment,remiskrewment,target,p,0.0,0,r,l,lemiskrewment,0
lieniousness,lieniousnuss,rss,lien,,ious_ness,lieniousness,target,s,1.0,1,e,u,lieniousnuss,1
moosnemtlayl,moosnemhlayl,rsss,moos,,nemt_la_yl,moosnemtlayl,control,s,0.0,3,t,h,moosnemhlayl,1
nitrignoilayl,nitrignoilarl,prsss,trig,ni,noi_la_yl,nitrignoilayl,control,s,2.0,0,y,r,nitrignoilarl,1
nusimkoopbaly,nusirkoopbaly,pprss,koop,nu_sim,bal_y,nusimkoopbaly,control,p,1.0,2,m,r,nusirkoopbaly,1
nutrigtanoilayl,nutregtanoilayl,prssss,trig,nu,ta_noi_la_yl,nutrigtanoilayl,control,r,,2,i,e,nutregtanoilayl,1
tecsitcilayl,tecsitcilall,rssss,tec,,sit_ci_la_yl,tecsitcilayl,control,s,3.0,0,y,l,tecsitcilall,1
sidtonpnemt,sidtanpnemt,prs,tonp,sid,nemt,sidtonpnemt,control,r,,1,o,a,sidtanpnemt,1
sidmetrig,sidmetwig,ppr,trig,sid_me,,sidmetrig,control,r,,1,r,w,sidmetwig,1
glocationally,glocationarly,rssss,gloc,,at_ion_al_ly,glocationally,target,s,2.0,1,l,r,glocationarly,1
soommentalism,soommentalism,rsss,soom,,ment_al_ism,soommentalism,target,s,0.0,0,m,l,soomlentalism,0
girtious,hirtious,rs,girt,,ious,girtious,target,r,,0,g,h,hirtious,1
edwerklazitanoi,edwerklazitanoi,prssss,werk,ed,la_zi_ta_noi,edwerklazitanoi,control,r,,0,w,m,edmerklazitanoi,0
nunurdnemtla,nunurdnemtla,prss,nurd,nu,nemt_la,nunurdnemtla,control,s,0.0,2,m,y,nunurdneytla,0
talcessn,talcessn,rs,talc,,essn,talcessn,control,r,,1,a,u,tulcessn,0
remisclat,remisclat,ppr,clat,re_mis,,remisclat,target,p,0.0,0,r,w,wemisclat,0
nol,nor,r,nol,,,nol,control,r,,2,l,r,nor,1
dekeirize,dekeirize,prs,keir,de,ize,dekeirize,target,s,0.0,0,i,o,dekeiroze,0
sidnikooponiyar,sidmikooponiyar,pprss,koop,sid_ni,oni_yar,sidnikooponiyar,control,p,1.0,0,n,m,sidmikooponiyar,1
uncunationally,uncunationally,prssss,cun,un,at_ion_al_ly,uncunationally,target,p,0.0,0,u,e,encunationally,0
ninautvitaino,ninautvihaino,prsss,naut,ni,vi_ta_ino,ninautvitaino,control,s,1.0,0,t,h,ninautvihaino,1
nisidriektiy,nisidriektiy,pprs,riek,ni_sid,tiy,nisidriektiy,control,r,,3,k,d,nisidriedtiy,0
dereamize,dereamize,prs,ream,de,ize,dereamize,target,s,0.0,1,z,t,dereamite,0
nisidtonptiy,nisidtonphiy,pprs,tonp,ni_sid,tiy,nisidtonptiy,control,s,0.0,0,t,h,nisidtonphiy,1
edsarplazitanoi,edsarplazotanoi,prssss,sarp,ed,la_zi_ta_noi,edsarplazitanoi,control,s,1.0,1,i,o,edsarplazotanoi,1
mearilsens,mearilsens,rss,mear,,il_sens,mearilsens,control,r,,2,a,e,meerilsens,0
onnerneilviyti,onnerneilviyti,pprss,neil,onn_er,vi_yti,onnerneilviyti,control,p,1.0,0,e,i,onnirneilviyti,0
onnernautviyti,onnermautviyti,pprss,naut,onn_er,vi_yti,onnernautviyti,control,r,,0,n,m,onnermautviyti,1
repsimselb,repsimdelb,ppr,selb,rep_sim,,repsimselb,control,r,,0,s,d,repsimdelb,1
edkeat,edkeat,pr,keat,ed,,edkeat,control,p,0.0,0,e,o,odkeat,0
glocate,glocata,rs,gloc,,ate,glocate,target,s,0.0,2,e,a,glocata,1
nulouktanoilayl,nulouhtanoilayl,prssss,louk,nu,ta_noi_la_yl,nulouktanoilayl,control,r,,3,k,h,nulouhtanoilayl,1
nisidmoosoni,nisidmousoni,pprs,moos,ni_sid,oni,nisidmoosoni,control,r,,2,o,u,nisidmousoni,1
lonalistic,lonalistic,rsss,lon,,al_ist_ic,lonalistic,target,r,,2,n,m,lomalistic,0
edmarvitaino,etmarvitaino,prsss,mar,ed,vi_ta_ino,edmarvitaino,control,p,0.0,1,d,t,etmarvitaino,1
doblasitci,doblasitca,rsss,dob,,la_sit_ci,doblasitci,control,s,2.0,1,i,a,doblasitca,1
reinkeir,reenkeir,ppr,keir,re_in,,reinkeir,target,p,1.0,0,i,e,reenkeir,1
mooslatiy,mooslatiy,rss,moos,,la_tiy,mooslatiy,control,s,1.0,2,y,m,mooslatim,0
keiriously,keiriously,rss,keir,,ious_ly,keiriously,target,r,,1,e,i,kiiriously,0
glocmentalism,glocmentanism,rsss,gloc,,ment_al_ism,glocmentalism,target,s,1.0,1,l,n,glocmentanism,1
enkoul,erkoul,pr,koul,en,,enkoul,target,p,0.0,1,n,r,erkoul,1
nutrigtanoilayl,nutrigtanoilayl,prssss,trig,nu,ta_noi_la_yl,nutrigtanoilayl,control,s,2.0,1,a,e,nutrigtanoileyl,0
werknemtlasim,werknemtrasim,rsss,werk,,nemt_la_sim,werknemtlasim,control,s,1.0,0,l,r,werknemtrasim,1
regirt,regirt,pr,girt,re,,regirt,target,p,0.0,0,r,l,legirt,0
koopulfsens,koopolfsens,rss,koop,,ulf_sens,koopulfsens,control,s,0.0,0,u,o,koopolfsens,1
discetableness,dipcetableness,prss,cet,dis,able_ness,discetableness,target,p,0.0,2,s,p,dipcetableness,1
nesiw,nesil,pr,siw,ne,,nesiw,control,r,,2,w,l,nesil,1
ersidnuc,ersidnuc,ppr,nuc,er_sid,,ersidnuc,control,p,1.0,1,i,u,ersudnuc,0
louktainolasit,nouktainolasit,rssss,louk,,ta_ino_la_sit,louktainolasit,control,r,,0,l,n,nouktainolasit,1
fomant,fomand,rs,fom,,ant,fomant,target,s,0.0,2,t,d,fomand,1
disindrunionary,disindrunionary,pprss,drun,dis_in,ion_ary,disindrunionary,target,r,,2,u,a,disindranionary,0
bareemlatiy,kareemlatiy,prss,reem,ba,la_tiy,bareemlatiy,control,p,0.0,0,b,k,kareemlatiy,1
ersimpurtnemt,ersimpuwtnemt,pprs,purt,er_sim,nemt,ersimpurtnemt,control,r,,2,r,w,ersimpuwtnemt,1
remiscunment,remiscunmenp,pprs,cun,re_mis,ment,remiscunment,target,s,0.0,3,t,p,remiscunmenp,1
disempont,disempont,ppr,pont,dis_em,,disempont,target,p,1.0,1,m,r,diserpont,0
prediskoul,predishoul,ppr,koul,pre_dis,,prediskoul,target,r,,0,k,h,predishoul,1
pregeedically,pregeedacally,prsss,geed,pre,ic_al_ly,pregeedically,target,s,0.0,0,i,a,pregeedacally,1
premisclat,premisclat,ppr,clat,pre_mis,,premisclat,target,p,0.0,2,e,o,promisclat,0
onntalceviyl,onytalceviyl,prss,talc,onn,evi_yl,onntalceviyl,control,p,0.0,2,n,y,onytalceviyl,1
reemlasitciyl,reimlasitciyl,rssss,reem,,la_sit_ci_yl,reemlasitciyl,control,r,,2,e,i,reimlasitciyl,1
onnfradci,onnfradci,prs,frad,onn,ci,onnfradci,control,p,0.0,1,n,l,olnfradci,0
rieklasitciyl,rieklasitciyl,rssss,riek,,la_sit_ci_yl,rieklasitciyl,control,r,,3,k,t,rietlasitciyl,0
taunationally,taunationally,rssss,taun,,at_ion_al_ly,taunationally,target,r,,2,u,a,taanationally,0
enneg,enneg,pr,neg,en,,enneg,target,p,0.0,1,n,m,emneg,0
ersimromnemt,irsimromnemt,pprs,rom,er_sim,nemt,ersimromnemt,control,p,0.0,0,e,i,irsimromnemt,1
cetmentalism,cetmentalism,rsss,cet,,ment_al_ism,cetmentalism,target,s,2.0,0,i,o,cetmentalosm,0
edtectanoialsim,edtectanoiarsim,prssss,tec,ed,ta_noi_al_sim,edtectanoialsim,control,s,2.0,1,l,r,edtectanoiarsim,1
sidninucouisyl,sidninucouisyl,pprss,nuc,sid_ni,ouis_yl,sidninucouisyl,control,p,1.0,0,n,m,sidminucouisyl,0
unteakationally,unteakationallr,prssss,teak,un,at_ion_al_ly,unteakationally,target,s,3.0,1,y,r,unteakationallr,1
edselbzitaino,edselbzitaino,prsss,selb,ed,zi_ta_ino,edselbzitaino,control,s,1.0,0,t,c,edselbzicaino,0
simmarulfyl,simmarultyl,prss,mar,sim,ulf_yl,simmarulfyl,control,s,0.0,2,f,t,simmarultyl,1
remisdarf,remisdarp,ppr,darf,re_mis,,remisdarf,target,r,,3,f,p,remisdarp,1
erptekcilayl,erptekcilawl,prsss,tek,erp,ci_la_yl,erptekcilayl,control,s,2.0,0,y,w,erptekcilawl,1
geedality,teedality,rss,geed,,al_ity,geedality,target,r,,0,g,t,teedality,1
