first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
rouk,louk,r,louk,,,louk,control,r,,0,l,r,rouk,3,4
dlatalisticly,clatalisticly,rssss,clat,,al_ist_ic_ly,clatalisticly,target,r,,0,c,d,dlatalisticly,3,13
reetulf,reetulf,rs,reet,,ulf,reetulf,control,r,,3,t,c,reeculf,0,7
enfom,enfom,pr,fom,en,,enfom,target,r,,2,m,r,enfor,0,5
edneilvicaoni,edneilvitaoni,prsss,neil,ed,vi_ta_oni,edneilvitaoni,control,s,1.0,0,t,c,edneilvicaoni,3,13
moosouisyl,moosouisyl,rss,moos,,ouis_yl,moosouisyl,control,s,1.0,1,l,m,moosouisym,0,10
girtmentally,girtmentally,rsss,girt,,ment_al_ly,girtmentally,target,r,,2,r,w,giwtmentally,0,12
sidnitonconi,sidnitonconi,pprs,tonc,sid_ni,oni,sidnitonconi,control,p,0.0,2,d,s,sisnitonconi,0,12
nutonctasitciyy,nutonctasitciyy,prssss,tonc,nu,ta_sit_ci_yl,nutonctasitciyl,control,s,3.0,1,l,y,nutonctasitciyy,2,15
innigable,innigable,prs,neg,in,able,innegable,target,r,,1,e,i,innigable,2,9
flonit,flenit,r_long,flenit,,,flenit,target,r,,2,e,o,flonit,3,6
sidroltickulg,sidroltickulf,prs_long,roltick,sid,ulf,sidroltickulf,control,s,0.0,2,f,g,sidroltickulg,3,13
keam,keam,r,keam,,,keam,target,r,,2,a,o,keom,0,4
sidniwerkoneray,sidniwerkoneray,pprss,werk,sid_ni,oni_ray,sidniwerkoniray,control,s,0.0,2,i,e,sidniwerkoneray,2,15
digfleniture,digfleniture,prs_long,flenit,dis,ure,disfleniture,target,p,0.0,2,s,g,digfleniture,2,12
misgeefation,misgeefation,prss,geef,mis,at_ion,misgeefation,target,r,,3,f,s,misgeesation,0,12
koopationalism,koopationalism,rssss,koop,,at_ion_al_ism,koopationalism,target,s,2.0,0,a,e,koopationelism,0,14
rentibof,rentifof,pr,bof,renti,,rentibof,control,r,,0,b,f,rentifof,1,8
rozirac,roziroc,r_long,rozirac,,,rozirac,control,r,,5,a,o,roziroc,1,7
reinsoom,reonsoom,ppr,soom,re_in,,reinsoom,target,p,1.0,0,i,o,reonsoom,1,8
ungrasable,ungresable,prs,gras,un,able,ungrasable,target,r,,2,a,e,ungresable,1,10
lienically,loenically,rsss,lien,,ic_al_ly,lienically,target,r,,1,i,o,loenically,1,10
yugentasitciyl,nugentasitciyl,prssss,gen,nu,ta_sit_ci_yl,nugentasitciyl,control,p,0.0,0,n,y,yugentasitciyl,3,14
tranilseld,tranilseld,rs_long,tranil,,sels,tranilsels,control,s,0.0,3,s,d,tranilseld,2,10
decetuvation,decetivation,prsss,cet,de,iv_at_ion,decetivation,target,s,0.0,0,i,u,decetuvation,3,12
remisfammemt,remisfamment,pprs,fam,re_mis,ment,remisfamment,target,s,0.0,2,n,m,remisfammemt,3,12
merkyl,werkyl,rs,werk,,yl,werkyl,control,r,,0,w,m,merkyl,3,6
ketalist,kecalist,rss,ket,,al_ist,ketalist,target,r,,2,t,c,kecalist,1,8
eniflenit,uniflenit,pr_long,flenit,uni,,uniflenit,target,p,0.0,0,u,e,eniflenit,3,9
