first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
kooplasitci,hooplasitci,rsss,koop,,la_sit_ci,kooplasitci,control,r,,0,k,h,hooplasitci,1,11
mar,mar,r,mar,,,mar,control,r,,1,a,i,mir,0,3
disincetion,disincetion,pprs,cet,dis_in,ion,disincetion,target,p,0.0,1,i,e,desincetion,0,11
enfob,enfob,pr,fob,en,,enfob,target,r,,1,o,e,enfeb,0,5
darfistic,darfestic,rss,darf,,ist_ic,darfistic,target,s,0.0,0,i,e,darfestic,1,9
edtekezi,edtekezi,prs,tek,ed,ezi,edtekezi,control,r,,2,k,h,edtehezi,0,8
nuloukelba,nuloukelba,prs,louk,nu,elba,nuloukelba,control,p,0.0,0,n,r,ruloukelba,0,10
repleriezment,repweriezment,prs_long,pleriez,re,ment,repleriezment,target,r,,1,l,w,repweriezment,1,13
sidnucelbasens,sidnucelbasens,prss,nuc,sid,elba_sens,sidnucelbasens,control,p,0.0,0,s,h,hidnucelbasens,0,14
nufeegnemtla,nufeegnertla,prss,feeg,nu,nemt_la,nufeegnemtla,control,s,0.0,2,m,r,nufeegnertla,1,12
sidnineilouisyl,sidnineilouisyl,pprss,neil,sid_ni,ouis_yl,sidnineilouisyl,control,r,,0,n,y,sidniyeilouisyl,0,15
dekrewalization,dekrewawization,prssss,krew,de,al_iz_at_ion,dekrewalization,target,s,0.0,1,l,w,dekrewawization,1,15
tectan,tectan,rs,tec,,tan,tectan,control,s,0.0,1,a,i,tectin,0,6
sidnikeatoni,sidnikeaponi,pprs,keat,sid_ni,oni,sidnikeatoni,control,r,,3,t,p,sidnikeaponi,1,12
inwisiously,irwisiously,pprss,wis,in,ious_ly,inwisiously,target,p,0.0,1,n,r,irwisiously,1,11
busnearoz,busnearoz,pr_long,nearoz,bus,,busnearoz,control,p,0.0,1,u,i,bisnearoz,0,9
inlieniously,inlieniausly,pprss,lien,in,ious_ly,inlieniously,target,s,0.0,1,o,a,inlieniausly,1,12
ersimmar,ercimmar,ppr,mar,er_sim,,ersimmar,control,p,1.0,0,s,c,ercimmar,1,8
deteakize,ceteakize,prs,teak,de,ize,deteakize,target,p,0.0,0,d,c,ceteakize,1,9
jentelion,jentelion,rs_long,jentel,,ion,jentelion,target,r,,2,n,m,jemtelion,0,9
werkouissens,werkouissens,rss,werk,,ouis_sens,werkouissens,control,r,,1,e,u,wurkouissens,0,12
girtalistic,girtajistic,rsss,girt,,al_ist_ic,girtalistic,target,s,0.0,1,l,j,girtajistic,1,11
prowision,prowision,prs,wis,pro,ion,prowision,target,s,0.0,2,n,r,prowisior,0,9
keatyl,keatyl,rs,keat,,yl,keatyl,control,s,0.0,1,l,m,keatym,0,6
nuloukilsens,ruloukilsens,prss,louk,nu,il_sens,nuloukilsens,control,p,0.0,0,n,r,ruloukilsens,1,12
edlouklazitaoni,edlouklazitaoni,prssss,louk,ed,la_zi_ta_oni,edlouklazitaoni,control,p,0.0,1,d,p,eplouklazitaoni,0,15
slithon,slithon,r_long,slithon,,,slithon,target,r,,3,t,h,slihhon,0,7
pontationally,ponsationally,rssss,pont,,at_ion_al_ly,pontationally,target,r,,3,t,s,ponsationally,1,13
erdrelintnemt,erdrelirtnemt,prs_long,drelint,er,nemt,erdrelintnemt,control,r,,5,n,r,erdrelirtnemt,1,13
redistaun,redivtaun,ppr,taun,re_dis,,redistaun,target,p,1.0,2,s,v,redivtaun,1,9
sidniwerkoni,didniwerkoni,pprs,werk,sid_ni,oni,sidniwerkoni,control,p,0.0,0,s,d,didniwerkoni,1,12
disinkoulion,disinkoulion,pprs,koul,dis_in,ion,disinkoulion,target,r,,2,u,o,disinkoolion,0,12
