first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
droziracenca,drozeracenca,rs_long,drozirac,,enca,droziracenca,control,r,,4,i,e,drozeracenca,1,12
mearlazei,meerlazei,rss,mear,,la_zei,mearlazei,control,r,,2,a,e,meerlazei,1,9
purtable,purtable,rs,purt,,able,purtable,target,s,0.0,2,l,r,purtabre,0,8
dekoulalization,dekoulalization,prssss,koul,de,al_iz_at_ion,dekoulalization,target,s,2.0,0,a,u,dekoulalizution,0,15
ketationalism,petationalism,rssss,ket,,at_ion_al_ism,ketationalism,target,r,,0,k,p,petationalism,1,13
meerism,meerism,rs,meer,,ism,meerism,target,s,0.0,2,m,w,meerisw,0,7
misclatour,misclatour,prs,clat,mis,our,misclatour,target,r,,3,t,d,miscladour,0,10
sidninurdoniray,sidninurdoniray,pprss,nurd,sid_ni,oni_ray,sidninurdoniray,control,r,,3,d,c,sidninurconiray,0,15
unpulorisful,unpulorisful,prs_long,puloris,un,ful,unpulorisful,target,p,0.0,0,u,e,enpulorisful,0,12
unmiskrewable,unriskrewable,pprs,krew,un_mis,able,unmiskrewable,target,p,1.0,0,m,r,unriskrewable,1,13
tonplasitciyl,tonplasitcirl,rssss,tonp,,la_sit_ci_yl,tonplasitciyl,control,s,3.0,0,y,r,tonplasitcirl,1,13
nuneilsitci,naneilsitci,prss,neil,nu,sit_ci,nuneilsitci,control,p,0.0,1,u,a,naneilsitci,1,11
decetalization,decetalization,prssss,cet,de,al_iz_at_ion,decetalization,target,s,1.0,0,i,e,decetalezation,0,14
edsarplazitaoni,etsarplazitaoni,prssss,sarp,ed,la_zi_ta_oni,edsarplazitaoni,control,p,0.0,1,d,t,etsarplazitaoni,1,15
nimoftaoni,nimoftaoni,prss,mof,ni,ta_oni,nimoftaoni,control,p,0.0,1,i,e,nemoftaoni,0,10
outflenit,oupflenit,pr_long,flenit,out,,outflenit,target,p,0.0,2,t,p,oupflenit,1,9
pont,pont,r,pont,,,pont,target,r,,3,t,g,pong,0,4
neil,neil,r,neil,,,neil,control,r,,1,e,o,noil,0,4
prekoul,prekool,pr,koul,pre,,prekoul,target,r,,2,u,o,prekool,1,7
tonp,tenp,r,tonp,,,tonp,control,r,,1,o,e,tenp,1,4
disfleniture,disfleniture,prs_long,flenit,dis,ure,disfleniture,target,p,0.0,0,d,t,tisfleniture,0,12
innegation,innegation,prss,neg,in,at_ion,innegation,target,p,0.0,0,i,a,annegation,0,10
nauttaonilayl,nauttaonimayl,rssss,naut,,ta_oni_la_yl,nauttaonilayl,control,s,2.0,0,l,m,nauttaonimayl,1,13
nutuskripulf,nutuskripulf,prs_long,tuskrip,nu,ulf,nutuskripulf,control,r,,3,k,s,nutussripulf,0,12
ernibofnemt,ernibofnemt,pprs,bof,er_ni,nemt,ernibofnemt,control,s,0.0,3,t,c,ernibofnemc,0,11
jentor,jentom,r_long,jentor,,,jentor,target,r,,5,r,m,jentom,1,6
inmerionary,enmerionary,pprss,mer,in,ion_ary,inmerionary,target,p,0.0,0,i,e,enmerionary,1,11
enclat,enclat,pr,clat,en,,enclat,target,p,0.0,0,e,i,inclat,0,6
nusimnucelba,nisimnucelba,pprs,nuc,nu_sim,elba,nusimnucelba,control,p,0.0,1,u,i,nisimnucelba,1,12
pras,pras,r,pras,,,pras,target,r,,1,r,j,pjas,0,4
teakmentalism,teakmentalism,rsss,teak,,ment_al_ism,teakmentalism,target,s,2.0,0,i,a,teakmentalasm,0,13
mooselba,moodelba,rs,moos,,elba,mooselba,control,r,,3,s,d,moodelba,1,8
werksens,werksenh,rs,werk,,sens,werksens,control,s,0.0,3,s,h,werksenh,1,8
taunmentally,taunmentally,rsss,taun,,ment_al_ly,taunmentally,target,s,0.0,0,m,r,taunrentally,0,12
sidnimaroniray,sidniyaroniray,pprss,mar,sid_ni,oni_ray,sidnimaroniray,control,r,,0,m,y,sidniyaroniray,1,14
