first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
mispurt,mispurt,pr,purt,mis,,mispurt,target,p,0.0,0,m,l,lispurt,0,7
moostaonilasit,moistaonilasit,rssss,moos,,ta_oni_la_sit,moostaonilasit,control,r,,2,o,i,moistaonilasit,1,14
trilan,trilar,r_long,trilan,,,trilan,target,r,,5,n,r,trilar,1,6
onnerfeegviyit,annerfeegviyit,pprss,feeg,onn_er,vi_yit,onnerfeegviyit,control,p,0.0,0,o,a,annerfeegviyit,1,14
reem,reem,r,reem,,,reem,control,r,,0,r,w,weem,0,4
edmoftaonialsim,edmoftaonialsim,prssss,mof,ed,ta_oni_al_sim,edmoftaonialsim,control,r,,1,o,i,edmiftaonialsim,0,15
nerfelnnemt,nerfelnnemt,rs_long,nerfeln,,nemt,nerfelnnemt,control,r,,3,f,t,nertelnnemt,0,11
nonpontively,nonpontively,prss,pont,non,ive_ly,nonpontively,target,s,0.0,0,i,e,nonpontevely,0,12
colgtan,colgtam,rs,colg,,tan,colgtan,control,s,0.0,2,n,m,colgtam,1,7
unketious,unketious,prs,ket,un,ious,unketious,target,s,0.0,2,u,e,unketioes,0,9
fomant,fomanh,rs,fom,,ant,fomant,target,s,0.0,2,t,h,fomanh,1,6
cetant,cetant,rs,cet,,ant,cetant,target,s,0.0,1,n,w,cetawt,0,6
clatmental,clatmental,rss,clat,,ment_al,clatmental,target,r,,2,a,o,clotmental,0,10
revolendow,revolendow,pr_long,lendow,revo,,revolendow,control,p,0.0,2,v,p,repolendow,0,10
cardizor,caydizor,r_long,cardizor,,,cardizor,target,r,,2,r,y,caydizor,1,8
nirolticketa,nirolticketa,prs_long,roltick,ni,eta,nirolticketa,control,s,0.0,1,t,f,niroltickefa,0,12
redekrewment,redehrewment,pprs,krew,re_de,ment,redekrewment,target,r,,0,k,h,redehrewment,1,12
marsels,mersels,rs,mar,,sels,marsels,control,r,,1,a,e,mersels,1,7
otutrig,otutmig,pr,trig,otu,,otutrig,control,r,,1,r,m,otutmig,1,7
nurdnemtla,nardnemtla,rss,nurd,,nemt_la,nurdnemtla,control,r,,1,u,a,nardnemtla,1,10
reinlienance,reinlienance,pprs,lien,re_in,ance,reinlienance,target,s,0.0,2,c,p,reinlienanpe,0,12
eredmearnemt,eredmearnemt,pprs,mear,er_ed,nemt,eredmearnemt,control,s,0.0,3,t,s,eredmearnems,0,12
rentinetork,rentinetark,pr_long,netork,renti,,rentinetork,control,r,,3,o,a,rentinetark,1,11
wisically,wisically,rsss,wis,,ic_al_ly,wisically,target,s,1.0,0,a,o,wisicolly,0,9
nuloukyl,nuloukyl,prs,louk,nu,yl,nuloukyl,control,p,0.0,0,n,m,muloukyl,0,8
reingloc,reingloc,ppr,gloc,re_in,,reingloc,target,p,1.0,1,n,l,reilgloc,0,8
sidmegen,sidmegen,ppr,gen,sid_me,,sidmegen,control,r,,0,g,t,sidmeten,0,8
nusimmoosbaly,nusimmoofbaly,pprss,moos,nu_sim,bal_y,nusimmoosbaly,control,r,,3,s,f,nusimmoofbaly,1,13
teak,teok,r,teak,,,teak,target,r,,2,a,o,teok,1,4
debelsationalism,debelsationamism,prssss,bels,de,at_ion_al_ism,debelsationalism,target,s,2.0,1,l,m,debelsationamism,1,16
riektan,riektan,rs,riek,,tan,riektan,control,s,0.0,0,t,g,riekgan,0,7
uncunalistic,unsunalistic,prsss,cun,un,al_ist_ic,uncunalistic,target,r,,0,c,s,unsunalistic,1,12
unmeerly,unmeirly,prs,meer,un,ly,unmeerly,target,r,,2,e,i,unmeirly,1,8
skrupitious,skrupitious,rs_long,skrupit,,ious,skrupitious,target,s,0.0,1,o,u,skrupitiuus,0,11
geefationalism,geefationamism,rssss,geef,,at_ion_al_ism,geefationalism,target,s,2.0,1,l,m,geefationamism,1,14
