first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
dojiantan,dojianhan,rs_long,dojian,,tan,dojiantan,control,s,0.0,0,t,h,dojianhan,1,9
meerationally,meerapionally,rssss,meer,,at_ion_al_ly,meerationally,target,s,0.0,1,t,p,meerapionally,1,13
teklasitciyl,toklasitciyl,rssss,tek,,la_sit_ci_yl,teklasitciyl,control,r,,1,e,o,toklasitciyl,1,12
imdarfically,imdarfically,prsss,darf,im,ic_al_ly,imdarfically,target,r,,0,d,p,imparfically,0,12
sarpnemtlayl,sarpnemtlayl,rsss,sarp,,nemt_la_yl,sarpnemtlayl,control,s,0.0,1,e,a,sarpnamtlayl,0,12
ernitalcnemt,ernitalcnemt,pprs,talc,er_ni,nemt,ernitalcnemt,control,s,0.0,0,n,l,ernitalclemt,0,12
unkoulationally,unkoulationally,prssss,koul,un,at_ion_al_ly,unkoulationally,target,s,3.0,0,l,m,unkoulationalmy,0,15
fradlasitciyl,fradlasitciyl,rssss,frad,,la_sit_ci_yl,fradlasitciyl,control,s,2.0,0,c,h,fradlasithiyl,0,13
moosilabyit,moesilabyit,rss,moos,,ilab_yit,moosilabyit,control,r,,2,o,e,moesilabyit,1,11
remisketment,remisketment,pprs,ket,re_mis,ment,remisketment,target,p,1.0,0,m,y,reyisketment,0,12
nuc,nuc,r,nuc,,,nuc,control,r,,0,n,m,muc,0,3
keirist,keimist,rs,keir,,ist,keirist,target,r,,3,r,m,keimist,1,7
outmer,oetmer,pr,mer,out,,outmer,target,p,0.0,1,u,e,oetmer,1,6
edlouklazitaoni,idlouklazitaoni,prssss,louk,ed,la_zi_ta_oni,edlouklazitaoni,control,p,0.0,0,e,i,idlouklazitaoni,1,15
onnerfeegviyit,onnerfeegviyit,pprss,feeg,onn_er,vi_yit,onnerfeegviyit,control,r,,0,f,s,onnerseegviyit,0,14
sidnicolgouissens,sidnicolgouissens,pprss,colg,sid_ni,ouis_sens,sidnicolgouissens,control,s,0.0,3,s,h,sidnicolgouihsens,0,17
otutek,otutek,pr,tek,otu,,otutek,control,r,,2,k,d,otuted,0,6
darfmental,darfmental,rss,darf,,ment_al,darfmental,target,s,0.0,3,t,g,darfmengal,0,10
mofnemtla,mofnemtla,rss,mof,,nemt_la,mofnemtla,control,r,,0,m,y,yofnemtla,0,9
keiralisticly,keiralisticlw,rssss,keir,,al_ist_ic_ly,keiralisticly,target,s,3.0,1,y,w,keiralisticlw,1,13
otumofeviyl,otumofeviyl,prss,mof,otu,evi_yl,otumofeviyl,control,p,0.0,1,t,h,ohumofeviyl,0,11
diskeirure,diskeirure,prs,keir,dis,ure,diskeirure,target,s,0.0,1,r,m,diskeirume,0,10
unramistically,enramistically,prssss,ram,un,ist_ic_al_ly,unramistically,target,p,0.0,0,u,e,enramistically,1,14
reinfomment,reinfomment,pprs,fom,re_in,ment,reinfomment,target,s,0.0,1,e,i,reinfommint,0,11
cet,cat,r,cet,,,cet,target,r,,1,e,a,cat,1,3
otunaut,otunout,pr,naut,otu,,otunaut,control,r,,1,a,o,otunout,1,7
noncunively,noncunively,prss,cun,non,ive_ly,noncunively,target,r,,1,u,i,noncinively,0,11
sidtonpyl,sidtonpyl,prs,tonp,sid,yl,sidtonpyl,control,s,0.0,0,y,w,sidtonpwl,0,9
lejentoni,lejentoni,rs_long,lejent,,oni,lejentoni,control,s,0.0,2,i,o,lejentono,0,9
