first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
onnertrigviyit,onnertrigvoyit,pprss,trig,onn_er,vi_yit,onnertrigviyit,control,s,0.0,1,i,o,onnertrigvoyit,1,14
trivin,privin,r_long,trivin,,,trivin,target,r,,0,t,p,privin,1,6
nithols,nitholk,r_long,nithols,,,nithols,control,r,,6,s,k,nitholk,1,7
ednucvitaoni,ednucvitaoni,prsss,nuc,ed,vi_ta_oni,ednucvitaoni,control,r,,2,c,b,ednubvitaoni,0,12
onnermoosviyit,onnermoogviyit,pprss,moos,onn_er,vi_yit,onnermoosviyit,control,r,,3,s,g,onnermoogviyit,1,14
mearouis,mearouid,rs,mear,,ouis,mearouis,control,s,0.0,3,s,d,mearouid,1,8
reindrunance,reindrunance,pprs,drun,re_in,ance,reindrunance,target,r,,2,u,o,reindronance,0,12
entrivinment,entrivinment,prs_long,trivin,en,ment,entrivinment,target,s,0.0,0,m,n,entrivinnent,0,12
girtate,giwtate,rs,girt,,ate,girtate,target,r,,2,r,w,giwtate,1,7
untaunness,untaonness,prs,taun,un,ness,untaunness,target,r,,2,u,o,untaonness,1,10
edselbvitaoni,edsembvitaoni,prsss,selb,ed,vi_ta_oni,edselbvitaoni,control,r,,2,l,m,edsembvitaoni,1,13
nirgov,nirgov,r_long,nirgov,,,nirgov,control,r,,1,i,e,nergov,0,6
edcolglazitaoni,edcoltlazitaoni,prssss,colg,ed,la_zi_ta_oni,edcolglazitaoni,control,r,,3,g,t,edcoltlazitaoni,1,15
rem,rom,r,rem,,,rem,control,r,,1,e,o,rom,1,3
engeefment,elgeefment,prs,geef,en,ment,engeefment,target,p,0.0,1,n,l,elgeefment,1,10
tirvinnemt,tirvinnemt,rs_long,tirvin,,nemt,tirvinnemt,control,r,,4,i,e,tirvennemt,0,10
reingloc,reindloc,ppr,gloc,re_in,,reingloc,target,r,,0,g,d,reindloc,1,8
ernireem,ernireem,ppr,reem,er_ni,,ernireem,control,r,,0,r,w,erniweem,0,8
taunmentally,paunmentally,rsss,taun,,ment_al_ly,taunmentally,target,r,,0,t,p,paunmentally,1,12
dewisivation,dawisivation,prsss,wis,de,iv_at_ion,dewisivation,target,p,0.0,1,e,a,dawisivation,1,12
remcila,remcila,rss,rem,,ci_la,remcila,control,s,1.0,0,l,m,remcima,0,7
neremnemt,neremnemt,prs,rem,ne,nemt,neremnemt,control,s,0.0,1,e,o,neremnomt,0,9
reoverket,reoverket,ppr,ket,re_over,,reoverket,target,p,1.0,0,o,u,reuverket,0,9
fradnemtlayl,frodnemtlayl,rsss,frad,,nemt_la_yl,fradnemtlayl,control,r,,2,a,o,frodnemtlayl,1,12
nurdonila,nuydonila,rss,nurd,,oni_la,nurdonila,control,r,,2,r,y,nuydonila,1,9
dislienment,dislienment,prs,lien,dis,ment,dislienment,target,s,0.0,3,t,s,dislienmens,0,11
trignemtlasim,trignemtlasim,rsss,trig,,nemt_la_sim,trignemtlasim,control,s,2.0,2,m,r,trignemtlasir,0,13
teakful,teakful,rs,teak,,ful,teakful,target,r,,2,a,e,teekful,0,7
cardizorious,cardizorioes,rs_long,cardizor,,ious,cardizorious,target,s,0.0,2,u,e,cardizorioes,1,12
sidnitecouisyl,sidnitecouisyl,pprss,tec,sid_ni,ouis_yl,sidnitecouisyl,control,r,,0,t,d,sidnidecouisyl,0,14
lonalism,lonalism,rss,lon,,al_ism,lonalism,target,r,,0,l,w,wonalism,0,8
unteakistically,urteakistically,prssss,teak,un,ist_ic_al_ly,unteakistically,target,p,0.0,1,n,r,urteakistically,1,15
simlendoworu,simlendoworu,prs_long,lendow,sim,oru,simlendoworu,control,s,0.0,2,u,e,simlendowore,0,12
ingeefiously,ingeefiouswy,pprss,geef,in,ious_ly,ingeefiously,target,s,1.0,0,l,w,ingeefiouswy,1,12
nufradtaonilayl,nufradtaonilayl,prssss,frad,nu,ta_oni_la_yl,nufradtaonilayl,control,p,0.0,1,u,i,nifradtaonilayl,0,15
reimgeefment,reimgeefment,pprs,geef,re_im,ment,reimgeefment,target,s,0.0,1,e,a,reimgeefmant,0,12
ertonpevieta,ewtonpevieta,prss,tonp,er,evi_eta,ertonpevieta,control,p,0.0,1,r,w,ewtonpevieta,1,12
nisidloukoni,nisidloukoni,pprs,louk,ni_sid,oni,nisidloukoni,control,s,0.0,1,n,w,nisidloukowi,0,12
cetmentalism,cetmemtalism,rsss,cet,,ment_al_ism,cetmentalism,target,s,0.0,2,n,m,cetmemtalism,1,12
regeefivity,regeegivity,pprss,geef,re,iv_ity,regeefivity,target,r,,3,f,g,regeegivity,1,11
outzorean,outzorean,pr_long,zorean,out,,outzorean,target,r,,1,o,e,outzerean,0,9
unteakationally,unteakationally,prssss,teak,un,at_ion_al_ly,unteakationally,target,r,,1,e,a,untaakationally,0,15
fradlasim,fradwasim,rss,frad,,la_sim,fradlasim,control,s,0.0,0,l,w,fradwasim,1,9
indisclation,indiscletion,pprs,clat,in_dis,ion,indisclation,target,r,,2,a,e,indiscletion,1,12
keir,keim,r,keir,,,keir,target,r,,3,r,m,keim,1,4
nemoparntnemt,nemoparntnemt,prs_long,moparnt,ne,nemt,nemoparntnemt,control,s,0.0,3,t,s,nemoparntnems,0,13
retaunivity,retaunivity,pprss,taun,re,iv_ity,retaunivity,target,s,1.0,2,y,r,retaunivitr,0,11
otulejent,osulejent,pr_long,lejent,otu,,otulejent,control,p,0.0,1,t,s,osulejent,1,9
koop,koop,r,koop,,,koop,control,r,,3,p,h,kooh,0,4
