first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
erveroselb,ervereselb,ppr,selb,er_vero,,erveroselb,control,p,1.0,3,o,e,ervereselb,1,10
overpont,overpont,pr,pont,over,,overpont,target,r,,1,o,a,overpant,0,8
erdrelintnemt,erdrelintnemt,prs_long,drelint,er,nemt,erdrelintnemt,control,s,0.0,3,t,f,erdrelintnemf,0,13
sidnikeatouisyl,sidnikeatouisyl,pprss,keat,sid_ni,ouis_yl,sidnikeatouisyl,control,s,1.0,0,y,n,sidnikeatouisnl,0,15
inglocionally,inglocionally,prsss,gloc,in,ion_al_ly,inglocionally,target,r,,1,l,r,ingrocionally,0,13
immericablity,immerecablity,prsss,mer,im,ic_abl_ity,immericablity,target,s,0.0,0,i,e,immerecablity,1,13
krew,kmew,r,krew,,,krew,target,r,,1,r,m,kmew,1,4
siwoni,siyoni,rs,siw,,oni,siwoni,control,r,,2,w,y,siyoni,1,6
uniflenner,uniflenrer,pr_long,flenner,uni,,uniflenner,target,r,,4,n,r,uniflenrer,1,10
clatmentalism,clatmentalism,rsss,clat,,ment_al_ism,clatmentalism,target,r,,0,c,b,blatmentalism,0,13
purtion,purtion,rs,purt,,ion,purtion,target,r,,1,u,a,partion,0,7
disindrunion,disindranion,pprs,drun,dis_in,ion,disindrunion,target,r,,2,u,a,disindranion,1,12
numofla,nomofla,prs,mof,nu,la,numofla,control,p,0.0,1,u,o,nomofla,1,7
inramionary,inramionary,pprss,ram,in,ion_ary,inramionary,target,r,,1,a,e,inremionary,0,11
meerional,meerional,rss,meer,,ion_al,meerional,target,r,,3,r,l,meelional,0,9
reslithonment,reslithonment,prs_long,slithon,re,ment,reslithonment,target,r,,5,o,e,reslithenment,0,13
mituskriponi,mituskriponi,prs_long,tuskrip,mi,oni,mituskriponi,control,s,0.0,0,o,i,mituskripini,0,12
repsidnuc,repsidnuc,ppr,nuc,rep_sid,,repsidnuc,control,p,1.0,2,d,v,repsivnuc,0,9
koopla,soopla,rs,koop,,la,koopla,control,r,,0,k,s,soopla,1,6
ziperel,ziperil,r_long,ziperel,,,ziperel,control,r,,5,e,i,ziperil,1,7
flient,flient,r_long,flient,,,flient,control,r,,2,i,o,floent,0,6
reammentally,reammentally,rsss,ream,,ment_al_ly,reammentally,target,s,0.0,2,n,r,reammertally,0,12
sidninoloni,sidninoroni,pprs,nol,sid_ni,oni,sidninoloni,control,r,,2,l,r,sidninoroni,1,11
feegonila,feegonila,rss,feeg,,oni_la,feegonila,control,s,1.0,1,a,e,feegonile,0,9
selbilabyit,selhilabyit,rss,selb,,ilab_yit,selbilabyit,control,r,,3,b,h,selhilabyit,1,11
inunefelg,inunefelg,pr_long,nefelg,inu,,inunefelg,control,r,,4,l,n,inunefeng,0,9
miwerkcilbayit,riwerkcilbayit,prsss,werk,mi,ci_lba_yit,miwerkcilbayit,control,p,0.0,0,m,r,riwerkcilbayit,1,14
bofsim,bofsim,rs,bof,,sim,bofsim,control,r,,2,f,s,bossim,0,6
sidnurdulf,sidnurdulf,prs,nurd,sid,ulf,sidnurdulf,control,p,0.0,0,s,p,pidnurdulf,0,10
nunauttasitciyl,nunauttasitciym,prssss,naut,nu,ta_sit_ci_yl,nunauttasitciyl,control,s,3.0,1,l,m,nunauttasitciym,1,15
sidnifeegouissens,sidniseegouissens,pprss,feeg,sid_ni,ouis_sens,sidnifeegouissens,control,r,,0,f,s,sidniseegouissens,1,17
