first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ernimearacne,ernimearacno,pprs,mear,er_ni,acne,ernimearacne,control,s,0.0,3,e,o,ernimearacno,1,12
nikoop,nikoop,pr,koop,ni,,nikoop,control,r,,3,p,h,nikooh,0,6
taunmentally,taunmentalmy,rsss,taun,,ment_al_ly,taunmentally,target,s,2.0,0,l,m,taunmentalmy,1,12
unpurtmental,umpurtmental,prss,purt,un,ment_al,unpurtmental,target,p,0.0,1,n,m,umpurtmental,1,12
remisteak,remisteak,ppr,teak,re_mis,,remisteak,target,r,,1,e,i,remistiak,0,9
dedarfationalism,dedarfationalism,prssss,darf,de,at_ion_al_ism,dedarfationalism,target,r,,3,f,t,dedartationalism,0,16
inmeeriously,inmeeriously,pprss,meer,in,ious_ly,inmeeriously,target,s,0.0,3,s,h,inmeeriouhly,0,12
busreem,busreem,pr,reem,bus,,busreem,control,r,,3,m,r,busreer,0,7
dekrewalization,dekrewalixation,prssss,krew,de,al_iz_at_ion,dekrewalization,target,s,1.0,1,z,x,dekrewalixation,1,15
subkoul,subkoul,pr,koul,sub,,subkoul,target,r,,0,k,t,subtoul,0,7
reinlon,reinlon,ppr,lon,re_in,,reinlon,target,p,1.0,0,i,a,reanlon,0,7
reemnemtla,reemnemtla,rss,reem,,nemt_la,reemnemtla,control,s,0.0,0,n,l,reemlemtla,0,10
edremlazitaoni,edremlazitaoni,prssss,rem,ed,la_zi_ta_oni,edremlazitaoni,control,r,,0,r,y,edyemlazitaoni,0,14
naut,naup,r,naut,,,naut,control,r,,3,t,p,naup,1,4
koulless,koulless,rs,koul,,less,koulless,target,s,0.0,0,l,m,koulmess,0,8
reimpontment,reimpontment,pprs,pont,re_im,ment,reimpontment,target,s,0.0,2,n,w,reimpontmewt,0,12
moparnt,mopornt,r_long,moparnt,,,moparnt,control,r,,3,a,o,mopornt,1,7
teakious,teakious,rs,teak,,ious,teakious,target,s,0.0,3,s,d,teakioud,0,8
sidmoparnt,sidmoparnt,pr_long,moparnt,sid,,sidmoparnt,control,r,,4,r,l,sidmopalnt,0,10
krewalistic,krowalistic,rsss,krew,,al_ist_ic,krewalistic,target,r,,2,e,o,krowalistic,1,11
intertrilan,intertrilan,pr_long,trilan,inter,,intertrilan,target,p,0.0,4,r,y,inteytrilan,0,11
edtalctaonialsim,edtalctaorialsim,prssss,talc,ed,ta_oni_al_sim,edtalctaonialsim,control,s,1.0,1,n,r,edtalctaorialsim,1,16
sidnikoopouisyl,sidnikoopouisyl,pprss,koop,sid_ni,ouis_yl,sidnikoopouisyl,control,p,1.0,1,i,e,sidnekoopouisyl,0,15
desoomization,desoamization,prsss,soom,de,iz_at_ion,desoomization,target,r,,2,o,a,desoamization,1,13
zoreanious,zoreanious,rs_long,zorean,,ious,zoreanious,target,s,0.0,3,s,t,zoreaniout,0,10
overjentorive,ovewjentorive,prs_long,jentor,over,ive,overjentorive,target,p,0.0,3,r,w,ovewjentorive,1,13
ketationalist,ketataonalist,rssss,ket,,at_ion_al_ist,ketationalist,target,s,1.0,0,i,a,ketataonalist,1,13
kouliously,kouliously,rss,koul,,ious_ly,kouliously,target,r,,1,o,e,keuliously,0,10
netorkouis,netorkouis,rs_long,netork,,ouis,netorkouis,control,s,0.0,0,o,e,netorkeuis,0,10
sidnifradoniray,sidnifradoniray,pprss,frad,sid_ni,oni_ray,sidnifradoniray,control,p,0.0,0,s,b,bidnifradoniray,0,15
riekouis,rietouis,rs,riek,,ouis,riekouis,control,r,,3,k,t,rietouis,1,8
edkeatre,epkeatre,prs,keat,ed,re,edkeatre,control,p,0.0,1,d,p,epkeatre,1,8
preclatablly,preglatablly,prss,clat,pre,abl_ly,preclatablly,target,r,,0,c,g,preglatablly,1,12
nusiwnemtla,nusilnemtla,prss,siw,nu,nemt_la,nusiwnemtla,control,r,,2,w,l,nusilnemtla,1,11
trilock,hrilock,r_long,trilock,,,trilock,target,r,,0,t,h,hrilock,1,7
erpkoopbalyl,erpkoopbalyl,prss,koop,erp,bal_yl,erpkoopbalyl,control,r,,3,p,h,erpkoohbalyl,0,12
teklasitci,teklasitci,rsss,tek,,la_sit_ci,teklasitci,control,s,0.0,1,a,e,teklesitci,0,10
deteakate,deteakate,prs,teak,de,ate,deteakate,target,p,0.0,0,d,f,feteakate,0,9
talcnemtlayl,talcnemtlayl,rsss,talc,,nemt_la_yl,talcnemtlayl,control,r,,3,c,t,taltnemtlayl,0,12
purtor,purtor,rs,purt,,or,purtor,target,r,,0,p,s,surtor,0,6
nuremla,nuremla,prs,rem,nu,la,nuremla,control,r,,0,r,n,nunemla,0,7
ersidreem,ersidreem,ppr,reem,er_sid,,ersidreem,control,r,,2,e,u,ersidreum,0,9
ermikoopnemt,ermikoopnemt,pprs,koop,er_mi,nemt,ermikoopnemt,control,r,,1,o,i,ermikiopnemt,0,12
intaun,intaun,pr,taun,in,,intaun,target,r,,0,t,s,insaun,0,6
rediswis,rediswis,ppr,wis,re_dis,,rediswis,target,p,1.0,1,i,e,redeswis,0,8
selbtaonilasit,selbtaonilasit,rssss,selb,,ta_oni_la_sit,selbtaonilasit,control,s,0.0,1,a,i,selbtionilasit,0,14
dispontableness,dispontabloness,prss,pont,dis,able_ness,dispontableness,target,s,0.0,3,e,o,dispontabloness,1,15
unclatalisticly,unclatalisticly,prssss,clat,un,al_ist_ic_ly,unclatalisticly,target,s,1.0,1,s,t,unclatalitticly,0,15
depraser,desraser,prs,pras,de,er,depraser,target,r,,0,p,s,desraser,1,8
veronitholsevi,venonitholsevi,prs_long,nithols,vero,evi,veronitholsevi,control,p,0.0,2,r,n,venonitholsevi,1,14
inmeeriousness,inmeerioudness,pprss,meer,in,ious_ness,inmeeriousness,target,s,0.0,3,s,d,inmeerioudness,1,14
fobalistic,fobalostic,rsss,fob,,al_ist_ic,fobalistic,target,s,1.0,0,i,o,fobalostic,1,10
pulorisant,pulorisawt,rs_long,puloris,,ant,pulorisant,target,s,0.0,1,n,w,pulorisawt,1,10
inbelsionary,inbelseonary,pprss,bels,in,ion_ary,inbelsionary,target,s,0.0,0,i,e,inbelseonary,1,12
nefelgtan,nefelgten,rs_long,nefelg,,tan,nefelgtan,control,s,0.0,1,a,e,nefelgten,1,9
selbsitcilayl,selbsitcilayl,rssss,selb,,sit_ci_la_yl,selbsitcilayl,control,r,,3,b,v,selvsitcilayl,0,13
unglocalistic,urglocalistic,prsss,gloc,un,al_ist_ic,unglocalistic,target,p,0.0,1,n,r,urglocalistic,1,13
sarp,samp,r,sarp,,,sarp,control,r,,2,r,m,samp,1,4
lienally,lienelly,rss,lien,,al_ly,lienally,target,s,0.0,0,a,e,lienelly,1,8
sidtrupelbasens,sidtrupelbasent,prss,trup,sid,elba_sens,sidtrupelbasens,control,s,1.0,3,s,t,sidtrupelbasent,1,15
gensels,gensels,rs,gen,,sels,gensels,control,s,0.0,2,l,y,genseys,0,7
unfomational,unfomatioral,prsss,fom,un,at_ion_al,unfomational,target,s,1.0,2,n,r,unfomatioral,1,12
koopouisyl,koopouisyl,rss,koop,,ouis_yl,koopouisyl,control,r,,0,k,p,poopouisyl,0,10
nukeatlasitci,nukeitlasitci,prsss,keat,nu,la_sit_ci,nukeatlasitci,control,r,,2,a,i,nukeitlasitci,1,13
ernisiw,ernidiw,ppr,siw,er_ni,,ernisiw,control,r,,0,s,d,ernidiw,1,7
drunistically,drunisticalll,rssss,drun,,ist_ic_al_ly,drunistically,target,s,3.0,1,y,l,drunisticalll,1,13
