first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
rekrew,rekrew,pr,krew,re,,rekrew,target,r,,3,w,m,rekrem,0,6
progrivonion,progrivonion,prs_long,grivon,pro,ion,progrivonion,target,p,0.0,1,r,m,pmogrivonion,0,12
intrivinate,intrivinate,prs_long,trivin,in,ate,intrivinate,target,r,,5,n,m,intrivimate,0,11
indrunantly,imdrunantly,prss,drun,in,ant_ly,indrunantly,target,p,0.0,1,n,m,imdrunantly,1,11
ramically,remically,rsss,ram,,ic_al_ly,ramically,target,r,,1,a,e,remically,1,9
nuconi,nuconi,rs,nuc,,oni,nuconi,control,s,0.0,2,i,e,nucone,0,6
moosnemtlayl,moosnemtlayl,rsss,moos,,nemt_la_yl,moosnemtlayl,control,s,1.0,1,a,e,moosnemtleyl,0,12
redegeef,redegeef,ppr,geef,re_de,,redegeef,target,p,1.0,1,e,o,redogeef,0,8
sidnireemoni,sidnireemoni,pprs,reem,sid_ni,oni,sidnireemoni,control,s,0.0,2,i,e,sidnireemone,0,12
cardizor,cardazor,r_long,cardizor,,,cardizor,target,r,,4,i,a,cardazor,1,8
deglocalization,beglocalization,prssss,gloc,de,al_iz_at_ion,deglocalization,target,p,0.0,0,d,b,beglocalization,1,15
erednucnemt,erednucnemt,pprs,nuc,er_ed,nemt,erednucnemt,control,p,0.0,1,r,m,emednucnemt,0,11
inprasiousness,inprasiousness,pprss,pras,in,ious_ness,inprasiousness,target,p,0.0,1,n,l,ilprasiousness,0,14
nunuccila,runuccila,prss,nuc,nu,ci_la,nunuccila,control,p,0.0,0,n,r,runuccila,1,9
unwisically,unwisicawly,prsss,wis,un,ic_al_ly,unwisically,target,s,1.0,1,l,w,unwisicawly,1,11
darfationalism,darfationalism,rssss,darf,,at_ion_al_ism,darfationalism,target,s,3.0,0,i,e,darfationalesm,0,14
kaflomelba,kaflomelba,rs_long,kaflom,,elba,kaflomelba,control,r,,4,o,i,kaflimelba,0,10
nitirvineta,nitirvineta,prs_long,tirvin,ni,eta,nitirvineta,control,p,0.0,0,n,r,ritirvineta,0,11
rebelsment,rebelsment,prs,bels,re,ment,rebelsment,target,r,,1,e,i,rebilsment,0,10
dedrunationalism,dedrunationalism,prssss,drun,de,at_ion_al_ism,dedrunationalism,target,r,,1,r,l,dedlunationalism,0,16
mearlayit,mearlayit,rss,mear,,la_yit,mearlayit,control,s,0.0,0,l,r,mearrayit,0,9
ertek,ertek,pr,tek,er,,ertek,control,p,0.0,1,r,m,emtek,0,5
teclasit,teclasit,rss,tec,,la_sit,teclasit,control,r,,0,t,h,heclasit,0,8
sidniselbouissens,sidniselbouissens,pprss,selb,sid_ni,ouis_sens,sidniselbouissens,control,r,,2,l,m,sidnisembouissens,0,17
edwerklazitaoni,idwerklazitaoni,prssss,werk,ed,la_zi_ta_oni,edwerklazitaoni,control,p,0.0,0,e,i,idwerklazitaoni,1,15
disemcet,disemhet,ppr,cet,dis_em,,disemcet,target,r,,0,c,h,disemhet,1,8
disdarfal,disdalfal,prs,darf,dis,al,disdarfal,target,r,,2,r,l,disdalfal,1,9
reimket,reimket,ppr,ket,re_im,,reimket,target,r,,2,t,d,reimked,0,7
numeartaonila,numeargaonila,prsss,mear,nu,ta_oni_la,numeartaonila,control,s,0.0,0,t,g,numeargaonila,1,13
nuselbtaonilayl,nuselbtaonilayl,prssss,selb,nu,ta_oni_la_yl,nuselbtaonilayl,control,s,3.0,1,l,n,nuselbtaonilayn,0,15
noltaonilayl,nortaonilayl,rssss,nol,,ta_oni_la_yl,noltaonilayl,control,r,,2,l,r,nortaonilayl,1,12
nusimcolgbaly,nusimcolgbaly,pprss,colg,nu_sim,bal_y,nusimcolgbaly,control,s,1.0,0,y,m,nusimcolgbalm,0,13
tectaonilasim,tactaonilasim,rssss,tec,,ta_oni_la_sim,tectaonilasim,control,r,,1,e,a,tactaonilasim,1,13
revofrad,ravofrad,pr,frad,revo,,revofrad,control,p,0.0,1,e,a,ravofrad,1,8
jentel,jantel,r_long,jentel,,,jentel,target,r,,1,e,a,jantel,1,6
misprasably,misprasably,pprss,pras,mis,abl_y,misprasably,target,s,0.0,1,b,k,misprasakly,0,11
fradcilayl,fradcilayl,rsss,frad,,ci_la_yl,fradcilayl,control,r,,1,r,m,fmadcilayl,0,10
glocalist,glocalist,rss,gloc,,al_ist,glocalist,target,r,,1,l,m,gmocalist,0,9
namptorable,namptowable,rs_long,namptor,,able,namptorable,target,r,,6,r,w,namptowable,1,11
erminurd,erminurd,ppr,nurd,er_mi,,erminurd,control,r,,0,n,r,ermirurd,0,8
unkoulistic,unkoulistic,prss,koul,un,ist_ic,unkoulistic,target,p,0.0,1,n,y,uykoulistic,0,11
clatality,clatolity,rss,clat,,al_ity,clatality,target,s,0.0,0,a,o,clatolity,1,9
glefenious,glegenious,rs_long,glefen,,ious,glefenious,target,r,,3,f,g,glegenious,1,10
rammentally,rammentelly,rsss,ram,,ment_al_ly,rammentally,target,s,1.0,0,a,e,rammentelly,1,11
genlasitci,genlasitci,rsss,gen,,la_sit_ci,genlasitci,control,r,,0,g,c,cenlasitci,0,10
nitektanyl,nitektanyl,prss,tek,ni,tan_yl,nitektanyl,control,p,0.0,0,n,w,witektanyl,0,10
unglocical,unglocical,prss,gloc,un,ic_al,unglocical,target,p,0.0,0,u,o,onglocical,0,10
bofulf,bufulf,rs,bof,,ulf,bofulf,control,r,,1,o,u,bufulf,1,6
interflenner,interflenner,pr_long,flenner,inter,,interflenner,target,p,0.0,3,e,u,inturflenner,0,12
sidmeriek,sidmeriek,ppr,riek,sid_me,,sidmeriek,control,r,,3,k,s,sidmeries,0,9
