first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
imprécoitation,imprécoitation,pprss,coit,im_pré,at_ion,imprécoitation,target,p,1.0,2,é,e,imprecoitation,0,14
gierté,gierté,rs,gier,,té,gierté,target,s,0.0,0,t,z,gierzé,0,6
roquladitaoin,roqulasitaoin,rssss,roqu,,la_si_ta_oin,roqulasitaoin,control,s,1.0,0,s,d,roquladitaoin,3,13
ropfed,ropfed,pr,fod,rop,,ropfod,control,r,,1,o,e,ropfed,2,6
nél,mél,r,mél,,,mél,control,r,,0,m,n,nél,3,3
rierriènalbe,rierriènalbe,pprs,rièn,ri_er,albe,rierriènalbe,control,p,0.0,0,r,l,lierriènalbe,0,12
tounecesuu,touneceseu,rs_long,tounec,,eseu,touneceseu,control,s,0.0,2,e,u,tounecesuu,3,10
celout,celout,r_long,cenout,,,cenout,target,r,,2,n,l,celout,2,6
incamil,incamel,prs,cam,in,el,incamel,target,s,0.0,0,e,i,incamil,3,7
gierolialiste,gierorialiste,rsss,gier,,or_ial_iste,gierorialiste,target,s,0.0,1,r,l,gierolialiste,3,13
dékaudinable,dékaudenable,prs_long,kaudin,dé,able,dékaudinable,target,r,,4,i,e,dékaudenable,1,12
recertissant,rècertissant,prss,cert,re,iss_ant,recertissant,target,p,0.0,1,e,è,rècertissant,1,12
édtoidsaoinlaisem,édtoidsaoinlaisem,prssss,toid,éd,ta_oin_la_isem,édtoidtaoinlaisem,control,s,0.0,0,t,s,édtoidsaoinlaisem,2,17
contrechévaul,controchévaul,pr_long,chévaul,contre,,contrechévaul,target,p,0.0,5,e,o,controchévaul,1,13
roifinnole,roifinnole,rss,roif,,inno_le,roifinnole,control,r,,0,r,n,noifinnole,0,10
retuélisateon,retuélisateon,prsss,tuél,re,is_at_ion,retuélisation,target,s,2.0,0,i,e,retuélisateon,2,13
troniquement,troniquenent,rss,tron,,ique_ment,troniquement,target,s,1.0,0,m,n,troniquenent,1,12
nag,nag,r,nas,,,nas,control,r,,2,s,g,nag,2,3
roqutaoinlaisem,réqutaoinlaisem,rssss,roqu,,ta_oin_la_isem,roqutaoinlaisem,control,r,,1,o,é,réqutaoinlaisem,1,15
miménletié,miménletié,prss,mél,mi,le_tié,mimélletié,control,r,,2,l,n,miménletié,2,10
édtretlasitaoin,édtretlasitaoin,prssss,trec,éd,la_si_ta_oin,édtreclasitaoin,control,r,,3,c,t,édtretlasitaoin,2,15
onterdiot,onterdiot,pr,diot,inter,,interdiot,target,p,0.0,0,i,o,onterdiot,2,9
riquét,roquét,rs,roqu,,ét,roquét,control,r,,1,o,i,riquét,3,6
érpersaij,erpersaij,ppr,saij,érp_er,,érpersaij,control,p,0.0,0,é,e,erpersaij,1,9
édlourrépisem,édlourrétisem,prs_long,lourrét,éd,isem,édlourrétisem,control,r,,6,t,p,édlourrépisem,3,13
citfiequinemt,cidfiequinemt,rsss,cid,,fi_equi_nemt,cidfiequinemt,control,r,,2,d,t,citfiequinemt,3,13
dédoulave,dédoulage,prs,doul,dé,age,dédoulage,target,s,0.0,1,g,v,dédoulave,3,9
irnassitaoin,ernassitaoin,prsss,nas,er,si_ta_oin,ernassitaoin,control,p,0.0,0,e,i,irnassitaoin,3,12
mirépliftaoin,mirépliftaoin,pprss,lif,mi_rép,ta_oin,mirépliftaoin,control,s,0.0,0,t,s,miréplifsaoin,0,13
taufol,tiufol,r_long,taufol,,,taufol,target,r,,1,a,i,tiufol,1,6
irrejaunable,irrejaunable,pprs,jaun,ir_re,able,irrejaunable,target,p,1.0,0,r,n,irnejaunable,0,12
taufoleute,taufoleute,rs_long,taufol,,euse,taufoleuse,target,s,0.0,2,s,t,taufoleute,2,10
surtérroul,suntérroul,pr_long,térroul,sur,,surtérroul,target,p,0.0,2,r,n,suntérroul,1,10
