first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
léut,léut,r,léut,,,léut,control,r,,2,u,e,léet,0,4
incomlémable,incomlémable,pprs,lém,in_com,able,incomlémable,target,p,1.0,1,o,e,incemlémable,0,12
ninorttiémisla,minorttiémisla,prsss,nort,ni,tié_mis_la,ninorttiémisla,control,p,0.0,0,n,m,minorttiémisla,1,14
cejais,cejais,pr,jais,co,,cojais,target,p,0.0,1,o,e,cejais,2,6
imprétertation,imprétertation,pprss,tert,im_pré,at_ion,imprétertation,target,p,0.0,0,i,e,emprétertation,0,14
soukirneut,soukirnout,pr_long,kirnout,sou,,soukirnout,target,r,,4,o,e,soukirneut,3,10
burable,burable,rs,bul,,able,bulable,target,r,,2,l,r,burable,2,7
salalisation,salalisatiol,rsss,sal,,al_isat_ion,salalisation,target,s,2.0,2,n,l,salalisatiol,1,12
jaisationalisme,jaipationalisme,rssss,jais,,at_ion_al_isme,jaisationalisme,target,r,,3,s,p,jaipationalisme,1,15
refelionaire,refelionaire,prss,fil,re,ion_aire,refilionaire,target,r,,1,i,e,refelionaire,2,12
éddodtaoinlaisem,édfodtaoinlaisem,prssss,fod,éd,ta_oin_la_isem,édfodtaoinlaisem,control,r,,0,f,d,éddodtaoinlaisem,3,16
toubienaire,toubienaire,rs_long,toubien,,aire,toubienaire,target,r,,5,e,i,toubiinaire,0,11
ninoudrosacne,ninoudrosacne,prs_long,noutros,ni,acne,ninoutrosacne,control,r,,3,t,d,ninoudrosacne,2,13
innouroire,innouroire,prs,nour,in,aire,innouraire,target,s,0.0,0,a,o,innouroire,2,10
erédrid,erédnid,ppr,rid,er_éd,,erédrid,control,r,,0,r,n,erédnid,1,7
grecelelnemt,grecelelnemt,rss,trec,,elel_nemt,trecelelnemt,control,r,,0,t,g,grecelelnemt,2,12
trevaus,trevauh,r_long,trevaus,,,trevaus,control,r,,6,s,h,trevauh,1,7
dysdaul,dysdoul,pr,doul,dys,,dysdoul,target,r,,1,o,a,dysdaul,3,7
lofautlemt,lofautlemt,rs_long,lofaut,,nemt,lofautnemt,control,s,0.0,0,n,l,lofautlemt,2,10
niousrosualbe,niousroqualbe,pprs,roqu,ni_ous,albe,niousroqualbe,control,r,,2,q,s,niousrosualbe,3,13
nourellament,nourellament,rss,nour,,elle_ment,nourellement,target,s,0.0,3,e,a,nourellament,2,12
redixionaire,redixionaire,prss,dic,re,ion_aire,redicionaire,target,r,,2,c,x,redixionaire,2,12
inkirnoutance,inkirnoutance,prs_long,kirnout,in,ance,inkirnoutance,target,s,0.0,1,n,l,inkirnoutalce,0,13
tanilebair,tanilebair,pr_long,lebair,tani,,tanilebair,control,r,,4,i,u,tanilebaur,0,10
gauntir,gauntiy,r_long,gauntir,,,gauntir,control,r,,6,r,y,gauntiy,1,7
dilalisation,diralisation,rssss,dir,,al_is_at_ion,diralisation,target,r,,2,r,l,dilalisation,3,12
rejaunitation,rejaunitation,prsss,jaun,re,it_at_ion,rejaunitation,target,r,,2,u,e,rejaenitation,0,13
édtretlasitaoim,édtretlasitaoin,prssss,tret,éd,la_si_ta_oin,édtretlasitaoin,control,s,3.0,2,n,m,édtretlasitaoim,3,15
mais,jais,r,jais,,,jais,target,r,,0,j,m,mais,3,4
lifroilaiist,lifroilaeist,rsss,lif,,ro_ila_eist,lifroilaeist,control,s,2.0,0,e,i,lifroilaiist,3,12
présnalment,présmalment,prs,snal,pré,ment,présnalment,target,r,,1,n,m,présmalment,1,11
léusisem,léutisem,rs,léut,,isem,léutisem,control,r,,3,t,s,léusisem,3,8
empréfoiration,empréfoiration,pprss,foir,im_pré,at_ion,impréfoiration,target,p,0.0,0,i,e,empréfoiration,2,14
redédoul,redédoul,ppr,doul,re_dé,,redédoul,target,p,1.0,0,d,c,recédoul,0,8
erlubtitaoin,erlubtitaoin,prsss,lub,er,ti_ta_oin,erlubtitaoin,control,r,,1,u,i,erlibtitaoin,0,12
erletizesnemt,erletizesnemt,prs_long,letizus,er,nemt,erletizusnemt,control,r,,5,u,e,erletizesnemt,2,13
miérproun,miérproun,ppr,roun,mi_érp,,miérproun,control,p,1.0,2,p,t,miértroun,0,9
chameud,chameud,r_long,chameud,,,chameud,target,r,,5,u,o,chameod,0,7
hurdiotel,surdiotel,prs,diot,sur,el,surdiotel,target,p,0.0,0,s,h,hurdiotel,3,9
nertlatiasoin,nortlatiasoin,rsss,nort,,la_tias_oin,nortlatiasoin,control,r,,1,o,e,nertlatiasoin,3,13
dydmél,dydmél,pr,mél,syd,,sydmél,control,p,0.0,0,s,d,dydmél,2,6
roifalbe,noifalbe,rs,roif,,albe,roifalbe,control,r,,0,r,n,noifalbe,1,8
neurationalisme,neurationalisme,rssss,nour,,at_ion_al_isme,nourationalisme,target,r,,1,o,e,neurationalisme,2,15
ertoidonierai,ertoidonierai,prss,toid,er,oni_erai,ertoidonierai,control,s,1.0,0,e,i,ertoidoniirai,0,13
insoutertable,insoutertable,pprs,tert,in_sou,able,insoutertable,target,p,0.0,0,i,è,ènsoutertable,0,13
belionnel,belionnel,rss,bul,,ionn_el,bulionnel,target,r,,1,u,e,belionnel,2,9
antikieutel,antikieutel,pr_long,kieutel,anti,,antikieutel,target,p,0.0,1,n,r,artikieutel,0,11
véfilationalisme,défilationalisme,prssss,fil,dé,at_ion_al_isme,défilationalisme,target,p,0.0,0,d,v,véfilationalisme,3,16
sron,sron,r,tron,,,tron,target,r,,0,t,s,sron,2,4
erbiilment,erbiilment,rs_long,erbail,,ment,erbailment,target,r,,3,a,i,erbiilment,2,10
mirédsaijtaoin,mirépsaijtaoin,pprss,saij,mi_rép,ta_oin,mirépsaijtaoin,control,p,1.0,2,p,d,mirédsaijtaoin,3,14
dérémationalisme,délémationalisme,prssss,lém,dé,at_ion_al_isme,délémationalisme,target,r,,0,l,r,dérémationalisme,3,16
lubinnole,lubinmole,rss,lub,,inno_le,lubinnole,control,s,0.0,2,n,m,lubinmole,1,9
moérprièn,miérprièn,ppr,rièn,mi_érp,,miérprièn,control,p,0.0,1,i,o,moérprièn,3,9
léuttaoinlaisem,léuttaoinlaisem,rssss,léut,,ta_oin_la_isem,léuttaoinlaisem,control,s,1.0,1,i,è,léuttaoènlaisem,0,15
erpelmonierai,erpelmonierai,prss,pelm,er,oni_erai,erpelmonierai,control,r,,1,e,o,erpolmonierai,0,13
niréptoidtaoin,miréptoidtaoin,pprss,toid,mi_rép,ta_oin,miréptoidtaoin,control,p,0.0,0,m,n,niréptoidtaoin,3,14
tienoubarie,tienoubarie,rs_long,tienoub,,arie,tienoubarie,control,s,0.0,0,a,e,tienouberie,0,11
dysgélout,dysgilout,pr_long,gilout,dys,,dysgilout,target,r,,1,i,é,dysgélout,3,9
nisurcarie,nisurcaree,prs,surc,ni,arie,nisurcarie,control,s,0.0,2,i,e,nisurcaree,1,10
redof,redàf,pr,dof,re,,redof,target,r,,1,o,à,redàf,1,5
nezulitesment,rezulitesment,prs_long,zulites,re,ment,rezulitesment,target,p,0.0,0,r,n,nezulitesment,3,13
inseubulable,inseubulable,pprs,bul,in_sou,able,insoubulable,target,p,1.0,1,o,e,inseubulable,2,12
tertisme,tertisme,rs,tert,,isme,tertisme,target,s,0.0,0,i,a,tertasme,0,8
jaisariftique,jaisaristique,rsss,jais,,ar_ist_ique,jaisaristique,target,s,1.0,1,s,f,jaisariftique,3,13
kaudim,kaudin,r_long,kaudin,,,kaudin,target,r,,5,n,m,kaudim,3,6
las,las,r,las,,,las,control,r,,1,a,e,les,0,3
erpelmsitaoin,erpelmsitaoin,prsss,pelm,er,si_ta_oin,erpelmsitaoin,control,s,0.0,1,i,e,erpelmsetaoin,0,13
selaliste,salaliste,rss,sal,,al_iste,salaliste,target,r,,1,a,e,selaliste,3,9
térroal,térroul,r_long,térroul,,,térroul,target,r,,5,u,a,térroal,3,7
requrasitequi,requrasitequi,rsss,roqu,,ra_sit_equi,roqurasitequi,control,r,,1,o,e,requrasitequi,2,13
osulauvéch,oculauvéch,pr_long,lauvéch,osu,,osulauvéch,control,p,0.0,1,s,c,oculauvéch,1,10
indoulitésimal,indoulitésamal,prsss,doul,in,ité_sim_al,indoulitésimal,target,s,1.0,1,i,a,indoulitésamal,1,14
séij,séij,r,saij,,,saij,control,r,,1,a,é,séij,2,4
rujlasataoin,rujlasataoin,rssss,ruj,,la_si_ta_oin,rujlasitaoin,control,s,1.0,1,i,a,rujlasataoin,2,12
nimocsaijabne,nimocsaijable,pprs,saij,ni_moc,able,nimocsaijable,control,s,0.0,2,l,n,nimocsaijabne,3,13
erjans,erlans,pr,lans,er,,erlans,control,r,,0,l,j,erjans,3,6
mélni,mélne,rs,mél,,ni,mélni,control,s,0.0,1,i,e,mélne,1,5
désauvertasle,désauvertable,prs_long,sauvert,dé,able,désauvertable,target,s,0.0,1,b,s,désauvertasle,3,13
giloutisme,giloucisme,rs_long,gilout,,isme,giloutisme,target,r,,5,t,c,giloucisme,1,10
réhtrecnemt,réhtrecnemt,prs,trec,rép,nemt,réptrecnemt,control,p,0.0,2,p,h,réhtrecnemt,2,11
impréterg,imprétert,ppr,tert,im_pré,,imprétert,target,r,,3,t,g,impréterg,3,9
imprédoulation,imprédoulateon,pprss,doul,im_pré,at_ion,imprédoulation,target,s,1.0,0,i,e,imprédoulateon,1,14
édroqutaoinlaisem,édraqutaoinlaisem,prssss,roqu,éd,ta_oin_la_isem,édroqutaoinlaisem,control,r,,1,o,a,édraqutaoinlaisem,1,17
incamairement,incamairemunt,prss,cam,in,aire_ment,incamairement,target,s,1.0,1,e,u,incamairemunt,1,13
