first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
osulofaut,oselofaut,pr_long,lofaut,osu,,osulofaut,control,p,0.0,2,u,e,oselofaut,1,9
erreagsisnat,erreigsisnat,prss,reig,er,sis_nat,erreigsisnat,control,r,,2,i,a,erreagsisnat,3,12
golout,golout,r_long,gilout,,,gilout,target,r,,1,i,o,golout,2,6
redéplem,redéplem,ppr,plem,re_dé,,redéplem,target,r,,3,m,l,redéplel,0,8
nereig,nereig,pr,reig,ne,,nereig,control,p,0.0,1,e,i,nireig,0,6
elletechnemt,erletechnemt,prs_long,letech,er,nemt,erletechnemt,control,p,0.0,1,r,l,elletechnemt,3,12
toidtaoinlausem,toidtaoinlausem,rssss,toid,,ta_oin_la_isem,toidtaoinlaisem,control,s,3.0,0,i,u,toidtaoinlausem,2,15
rusnemacnemt,rusnemacnelt,pprs,mac,rus_ne,nemt,rusnemacnemt,control,s,0.0,2,m,l,rusnemacnelt,1,12
innourion,innourion,prs,nour,in,ion,innourion,target,p,0.0,0,i,e,ennourion,0,9
rounét,rounit,rs,roun,,ét,rounét,control,s,0.0,0,é,i,rounit,1,6
froctenilaeist,troctenilaeist,rsss,troc,,ten_ila_eist,troctenilaeist,control,r,,0,t,f,froctenilaeist,3,14
déjaunationalisme,déjaunationalisme,prssss,jaun,dé,at_ion_al_isme,déjaunationalisme,target,r,,1,a,e,déjeunationalisme,0,17
nomtevinemt,nortevinemt,rss,nort,,evi_nemt,nortevinemt,control,r,,2,r,m,nomtevinemt,3,11
miréprountaoin,miréprountaoin,pprss,roun,mi_rép,ta_oin,miréprountaoin,control,p,1.0,0,r,l,miléprountaoin,0,14
lam,lém,r,lém,,,lém,target,r,,1,é,a,lam,3,3
tounecalbe,tounecalbe,rs_long,tounec,,albe,tounecalbe,control,s,0.0,0,a,é,tounecélbe,0,10
surendicment,surendicment,pprs,dic,sur_en,ment,surendicment,target,p,0.0,1,u,o,sorendicment,0,12
imprénièration,emprénièration,pprss,nièr,im_pré,at_ion,imprénièration,target,p,0.0,0,i,e,emprénièration,1,14
tretlasitaiin,tretlasitaiin,rssss,tret,,la_si_ta_oin,tretlasitaoin,control,s,3.0,0,o,i,tretlasitaiin,2,13
porevért,porevért,pr,vért,poru,,poruvért,control,p,0.0,3,u,e,porevért,2,8
rusnemél,rusnemél,ppr,mél,rus_ne,,rusnemél,control,p,1.0,1,e,i,rusnimél,0,8
détuélixte,détuéliste,prs,tuél,dé,iste,détuéliste,target,s,0.0,1,s,x,détuélixte,3,10
dofentialiste,dofantialiste,rsss,dof,,ent_ial_iste,dofentialiste,target,s,0.0,0,e,a,dofantialiste,1,13
crolèmable,crolèmable,rs_long,crolèm,,able,crolèmable,target,s,0.0,3,e,u,crolèmablu,0,10
foirival,foirival,rss,foir,,iv_al,foirival,target,r,,2,i,é,foérival,0,8
nuimour,nuimour,r_long,naimour,,,naimour,control,r,,1,a,u,nuimour,2,7
multikieutelel,multikieutelel,prs_long,kieutel,multi,el,multikieutelel,target,p,0.0,1,u,o,moltikieutelel,0,14
édfodlasitaoin,édfodlasitaoin,prssss,fod,éd,la_si_ta_oin,édfodlasitaoin,control,p,0.0,1,d,s,ésfodlasitaoin,0,14
trec,trec,r,trec,,,trec,control,r,,1,r,l,tlec,0,4
jaunté,jaunté,rs,jaun,,té,jaunté,target,s,0.0,0,t,v,jaunvé,0,6
buttoidnitaoin,buttoidnitaoin,prsss,toid,bus,ni_ta_oin,bustoidnitaoin,control,p,0.0,2,s,t,buttoidnitaoin,2,14
unitronionel,unitroniomel,prss,tron,uni,ion_el,unitronionel,target,s,0.0,2,n,m,unitroniomel,1,12
noncenout,noncanout,pr_long,cenout,non,,noncenout,target,r,,1,e,a,noncanout,1,9
limtugauntirne,limtugauntirne,prs_long,gauntir,limtu,le,limtugauntirle,control,s,0.0,0,l,n,limtugauntirne,2,14
crolèm,crolèm,r_long,crolèm,,,crolèm,target,r,,1,r,m,cmolèm,0,6
nirusridalbe,nirusridulbe,pprs,rid,ni_rus,albe,nirusridalbe,control,s,0.0,0,a,u,nirusridulbe,1,12
sértoinarie,sértoinarie,rss,vért,,oin_arie,vértoinarie,control,r,,0,v,s,sértoinarie,2,11
nireigsitequinemt,nareigsitequinemt,prsss,reig,ni,sit_equi_nemt,nireigsitequinemt,control,p,0.0,1,i,a,nareigsitequinemt,1,17
inériènoinle,inuriènoinle,prss,rièn,inu,oin_le,inuriènoinle,control,p,0.0,2,u,é,inériènoinle,3,12
surentrév,sirentrév,ppr,trév,sur_en,,surentrév,target,p,0.0,1,u,i,sirentrév,1,9
toubienment,toubienment,rs_long,toubien,,ment,toubienment,target,s,0.0,1,e,a,toubienmant,0,11
murépmactaoin,murépmactaoin,pprss,mac,mi_rép,ta_oin,mirépmactaoin,control,p,0.0,1,i,u,murépmactaoin,2,13
riènét,rianét,rs,rièn,,ét,riènét,control,r,,2,è,a,rianét,1,6
édrijeist,édrijeist,prs,ruj,éd,eist,édrujeist,control,r,,1,u,i,édrijeist,2,9
édtroctaéinlaisem,édtroctaoinlaisem,prssss,troc,éd,ta_oin_la_isem,édtroctaoinlaisem,control,s,1.0,0,o,é,édtroctaéinlaisem,3,17
pourcoet,pourcoit,pr,coit,pour,,pourcoit,target,r,,2,i,e,pourcoet,3,8
ronerbail,nonerbail,pr_long,erbail,non,,nonerbail,target,p,0.0,0,n,r,ronerbail,3,9
crusationalisme,crusatuonalisme,rssss,crus,,at_ion_al_isme,crusationalisme,target,s,1.0,0,i,u,crusatuonalisme,1,15
doq,dof,r,dof,,,dof,target,r,,2,f,q,doq,3,3
jaunanisation,jaunanisation,rsss,jaun,,an_isat_ion,jaunanisation,target,r,,2,u,i,jainanisation,0,13
cruseur,cruseum,rs,crus,,eur,cruseur,target,s,0.0,2,r,m,cruseum,1,7
liloudoin,liloudoin,prs,loud,ni,oin,niloudoin,control,p,0.0,0,n,l,liloudoin,2,9
tokunir,tokunir,r_long,tokunir,,,tokunir,control,r,,6,r,n,tokunin,0,7
dopationalisme,dopationalisme,rssss,dof,,at_ion_al_isme,dofationalisme,target,r,,2,f,p,dopationalisme,2,14
replem,neplem,pr,plem,re,,replem,target,p,0.0,0,r,n,neplem,1,6
busroqunitaoin,busroqunitaéin,prsss,roqu,bus,ni_ta_oin,busroqunitaoin,control,s,2.0,0,o,é,busroqunitaéin,1,14
suucrolèm,suucrolèm,pr_long,crolèm,sou,,soucrolèm,target,p,0.0,1,o,u,suucrolèm,2,9
nilifalbitié,nilifalbitié,prss,lif,ni,albi_tié,nilifalbitié,control,r,,1,i,o,nilofalbitié,0,12
sédnefodre,sédnefodre,pprs,fod,séd_ne,re,sédnefodre,control,p,1.0,0,n,l,sédlefodre,0,10
dénièralisation,démièralisation,prssss,nièr,dé,al_is_at_ion,dénièralisation,target,r,,0,n,m,démièralisation,1,15
doal,doul,r,doul,,,doul,target,r,,2,u,a,doal,3,4
plemionaire,plemioraire,rss,plem,,ion_aire,plemionaire,target,s,0.0,2,n,r,plemioraire,1,11
rortroilaeist,rortroilaeist,rsss,nort,,ro_ila_eist,nortroilaeist,control,r,,0,n,r,rortroilaeist,2,13
rezulitesmént,rezulitesment,prs_long,zulites,re,ment,rezulitesment,target,s,0.0,1,e,é,rezulitesmént,3,13
imprégieration,imprégieration,pprss,gier,im_pré,at_ion,imprégieration,target,s,1.0,2,n,l,imprégieratiol,0,14
répédroun,répédroun,ppr,roun,rép_éd,,répédroun,control,p,1.0,1,d,s,répésroun,0,9
zuliteseuse,zuligeseuse,rs_long,zulites,,euse,zuliteseuse,target,r,,4,t,g,zuligeseuse,1,11
resalant,resanant,prs,san,re,ant,resanant,target,r,,2,n,l,resalant,3,8
inquorabélité,inquorabilité,prss,quor,in,abil_ité,inquorabilité,target,s,0.0,2,i,é,inquorabélité,3,13
insurclôtable,insurclôtadle,pprs,clôt,in_sur,able,insurclôtable,target,s,0.0,1,b,d,insurclôtadle,1,13
onnlourrés,onnlourrés,pr_long,lourrét,onn,,onnlourrét,control,r,,6,t,s,onnlourrés,2,10
run,ruj,r,ruj,,,ruj,control,r,,2,j,n,run,3,3
santé,sanhé,rs,san,,té,santé,target,s,0.0,0,t,h,sanhé,1,5
trevauseteu,trevauseseu,rs_long,trevaus,,eseu,trevauseseu,control,s,0.0,1,s,t,trevauseteu,3,11
foddaoinlaisem,fodtaoinlaisem,rssss,fod,,ta_oin_la_isem,fodtaoinlaisem,control,s,0.0,0,t,d,foddaoinlaisem,3,14
susdoulination,subdoulination,prsss,doul,sub,in_at_ion,subdoulination,target,p,0.0,2,b,s,susdoulination,3,14
difivement,difivement,rss,dof,,ive_ment,dofivement,target,r,,1,o,i,difivement,2,10
edreigtaoinlaisem,edreigtaoinlaisem,prssss,reig,éd,ta_oin_la_isem,édreigtaoinlaisem,control,p,0.0,0,é,e,edreigtaoinlaisem,2,17
bértnatiasoin,vértnatiasoin,rsss,vért,,na_tias_oin,vértnatiasoin,control,r,,0,v,b,bértnatiasoin,3,13
erédreig,erédreig,ppr,reig,er_éd,,erédreig,control,r,,0,r,l,erédleig,0,8
édlourrétisem,édlourrétisem,prs_long,lourrét,éd,isem,édlourrétisem,control,r,,2,u,e,édloerrétisem,0,13
kirnout,kirnout,r_long,kirnout,,,kirnout,target,r,,6,t,d,kirnoud,0,7
meréppelmtaoin,meréppelmtaoin,pprss,pelm,mi_rép,ta_oin,miréppelmtaoin,control,p,0.0,1,i,e,meréppelmtaoin,2,14
ennauj,ernauj,pr,nauj,er,,ernauj,control,p,0.0,1,r,n,ennauj,3,6
