first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
maujlasitaoin,naujlasitaoin,rssss,nauj,,la_si_ta_oin,naujlasitaoin,control,r,,0,n,m,maujlasitaoin,3,13
noul,nour,r,nour,,,nour,target,r,,3,r,l,noul,3,4
irvérttiéoin,ervérttiéoin,prss,vért,er,tié_oin,ervérttiéoin,control,p,0.0,0,e,i,irvérttiéoin,3,12
coitaliste,coitaliste,rss,coit,,al_iste,coitaliste,target,r,,1,o,e,ceitaliste,0,10
inquoristiquement,inquoristiquement,prsss,quor,in,ist_ique_ment,inquoristiquement,target,r,,0,q,f,infuoristiquement,0,17
dicorialiste,dicorialisbe,rsss,dic,,or_ial_iste,dicorialiste,target,s,2.0,2,t,b,dicorialisbe,1,12
édlofautalbe,édlofautalde,prs_long,lofaut,éd,albe,édlofautalbe,control,s,0.0,2,b,d,édlofautalde,1,12
soukaudin,soekaudin,pr_long,kaudin,sou,,soukaudin,target,p,0.0,2,u,e,soekaudin,1,9
célémalisation,délémalisation,prssss,lém,dé,al_is_at_ion,délémalisation,target,p,0.0,0,d,c,célémalisation,3,14
irmac,irmac,pr,mac,er,,ermac,control,p,0.0,0,e,i,irmac,2,5
raujre,naujre,rs,nauj,,re,naujre,control,r,,0,n,r,raujre,3,6
redébulage,redébulage,pprs,bul,re_dé,age,redébulage,target,s,0.0,0,a,u,redébuluge,0,10
cenous,cenout,r_long,cenout,,,cenout,target,r,,5,t,s,cenous,3,6
précrusion,plécrusion,prs,crus,pré,ion,précrusion,target,p,0.0,1,r,l,plécrusion,1,10
erbail,erbail,r_long,erbail,,,erbail,target,r,,1,r,n,enbail,0,6
imprésnàlation,imprésnalation,pprss,snal,im_pré,at_ion,imprésnalation,target,r,,2,a,à,imprésnàlation,3,14
osuleutiek,osuleutiek,pr_long,leutiek,osu,,osuleutiek,control,r,,2,u,e,osuleetiek,0,10
emprédofable,emprédofable,pprs,dof,im_pré,able,imprédofable,target,p,0.0,0,i,e,emprédofable,2,12
surennour,surennour,ppr,nour,sur_en,,surennour,target,r,,2,u,a,surennoar,0,9
détoubienisme,sétoubienisme,prs_long,toubien,dé,isme,détoubienisme,target,p,0.0,0,d,s,sétoubienisme,1,13
édrujlasivaoin,édrujlasivaoin,prssss,ruj,éd,la_si_ta_oin,édrujlasitaoin,control,s,2.0,0,t,v,édrujlasivaoin,2,14
taunecisem,taunecisem,rs_long,tounec,,isem,tounecisem,control,r,,1,o,a,taunecisem,2,10
diralement,diralemenv,rss,dir,,ale_ment,diralement,target,s,1.0,3,t,v,diralemenv,1,10
taijequi,taijequi,rs,saij,,equi,saijequi,control,r,,0,s,t,taijequi,2,8
surclasitaoin,sulclasitaoin,rssss,surc,,la_si_ta_oin,surclasitaoin,control,r,,2,r,l,sulclasitaoin,1,13
trec,trec,r,trec,,,trec,control,r,,3,c,d,tred,0,4
loudnumtlatié,loudnumtlatié,rsss,loud,,nemt_la_tié,loudnemtlatié,control,s,0.0,1,e,u,loudnumtlatié,2,13
renourissement,renourissement,prss,nour,re,isse_ment,renourissement,target,s,1.0,1,e,o,renourissemont,0,14
insanittiquement,insanistiquement,prsss,san,in,ist_ique_ment,insanistiquement,target,s,0.0,1,s,t,insanittiquement,3,16
rusnél,rusmél,pr,mél,rus,,rusmél,control,r,,0,m,n,rusnél,3,6
