first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
multitournosel,multitournosel,prs_long,tournos,multi,el,multitournosel,target,r,,6,s,t,multitournotel,0,14
édléuttaoinlaisem,édléuttaoinlaisem,prssss,léut,éd,ta_oin_la_isem,édléuttaoinlaisem,control,p,0.0,0,é,i,idléuttaoinlaisem,0,17
mesurcletié,mesurcletié,prss,surc,mi,le_tié,misurcletié,control,p,0.0,1,i,e,mesurcletié,2,11
vértlasitaiin,vértlasitaiin,rssss,vért,,la_si_ta_oin,vértlasitaoin,control,s,3.0,0,o,i,vértlasitaiin,2,13
miréptoidtaoin,miréptoibtaoin,pprss,toid,mi_rép,ta_oin,miréptoidtaoin,control,r,,3,d,b,miréptoibtaoin,1,14
rentimac,rentimac,pr,mac,renti,,rentimac,control,p,0.0,3,t,b,renbimac,0,8
kéeuteliste,kieuteliste,rs_long,kieutel,,iste,kieuteliste,target,r,,1,i,é,kéeuteliste,3,11
rounla,roànla,rs,roun,,la,rounla,control,r,,2,u,à,roànla,1,6
redouleor,redouleur,prs,doul,re,eur,redouleur,target,s,0.0,1,u,o,redouleor,3,9
pelmroilaeist,pelmroilaeist,rsss,pelm,,ro_ila_eist,pelmroilaeist,control,s,2.0,0,e,é,pelmroilaéist,0,13
nuloudtiémisla,nuloudtiémisla,prsss,loud,ni,tié_mis_la,niloudtiémisla,control,p,0.0,1,i,u,nuloudtiémisla,2,14
deucham,deuchaj,r_long,deucham,,,deucham,control,r,,6,m,j,deuchaj,1,7
toidrasitaoin,toidrasitaoin,rssss,toid,,la_si_ta_oin,toidlasitaoin,control,s,0.0,0,l,r,toidrasitaoin,2,13
foiranisation,fiiranisation,rsss,foir,,an_isat_ion,foiranisation,target,r,,1,o,i,fiiranisation,1,13
rediceul,rediceur,prs,dic,re,eur,rediceur,target,s,0.0,2,r,l,rediceul,3,8
répétlif,répétlif,ppr,lif,rép_éd,,répédlif,control,p,1.0,1,d,t,répétlif,2,8
mérépnastaoin,mérépnastaoin,pprss,nas,mi_rép,ta_oin,mirépnastaoin,control,p,0.0,1,i,é,mérépnastaoin,2,13
décortalisation,décortalusation,prssss,cort,dé,al_is_at_ion,décortalisation,target,s,1.0,0,i,u,décortalusation,1,15
camaval,camival,rss,cam,,iv_al,camival,target,s,0.0,0,i,a,camaval,3,7
invicitésimal,invicitésimal,prsss,dic,in,ité_sim_al,indicitésimal,target,r,,0,d,v,invicitésimal,2,13
inquoralité,ilquoralité,prss,quor,in,al_ité,inquoralité,target,p,0.0,1,n,l,ilquoralité,1,11
insurdicable,insurdicabla,pprs,dic,in_sur,able,insurdicable,target,s,0.0,3,e,a,insurdicabla,1,12
sret,sret,r,tret,,,tret,control,r,,0,t,s,sret,2,4
dirot,dirat,rs,dir,,at,dirat,target,s,0.0,0,a,o,dirot,3,5
kirnoutment,kirnoutment,rs_long,kirnout,,ment,kirnoutment,target,r,,4,o,u,kirnuutment,0,11
injais,injais,pr,jais,in,,injais,target,p,0.0,0,i,e,enjais,0,6
multikieutelen,multikieutelen,prs_long,kieutel,multi,el,multikieutelel,target,s,0.0,1,l,n,multikieutelen,2,14
anticeneut,anticeneut,pr_long,cenout,anti,,anticenout,target,r,,3,o,e,anticeneut,2,10
dofalisation,dofanisation,rssss,dof,,al_is_at_ion,dofalisation,target,s,0.0,1,l,n,dofanisation,1,12
édmaqlasitaoin,édmaqlasitaoin,prssss,mac,éd,la_si_ta_oin,édmaclasitaoin,control,r,,2,c,q,édmaqlasitaoin,2,14
troceist,tnoceist,rs,troc,,eist,troceist,control,r,,1,r,n,tnoceist,1,8
clus,clus,r,crus,,,crus,target,r,,1,r,l,clus,2,4
ertreture,ertreture,prs,tret,er,ure,ertreture,control,p,0.0,1,r,m,emtreture,0,9
loudnatiasoin,loudnatiapoin,rsss,loud,,na_tias_oin,loudnatiasoin,control,s,1.0,3,s,p,loudnatiapoin,1,13
appourment,appourmunt,rs_long,appour,,ment,appourment,target,s,0.0,1,e,u,appourmunt,1,10
kaudin,kaudin,r_long,kaudin,,,kaudin,target,r,,4,i,e,kauden,0,6
limtutienouble,limtutienouble,prs_long,tienoub,limtu,le,limtutienouble,control,r,,5,u,e,limtutienoeble,0,14
rouneseunemt,rauneseunemt,rss,roun,,eseu_nemt,rouneseunemt,control,r,,1,o,a,rauneseunemt,1,12
insurclôteble,insurclôteble,pprs,clôt,in_sur,able,insurclôtable,target,s,0.0,0,a,e,insurclôteble,2,13
subfilination,subfiliration,prsss,fil,sub,in_at_ion,subfilination,target,s,0.0,1,n,r,subfiliration,1,13
surchévaul,surchévaul,pr_long,chévaul,sur,,surchévaul,target,r,,2,é,e,surchevaul,0,10
nimacratié,nimacratié,prss,mac,ni,la_tié,nimaclatié,control,s,0.0,0,l,r,nimacratié,2,10
ledégier,redégier,ppr,gier,re_dé,,redégier,target,p,0.0,0,r,l,ledégier,3,8
antigron,antitron,pr,tron,anti,,antitron,target,r,,0,t,g,antigron,3,8
impréplemation,irpréplemation,pprss,plem,im_pré,at_ion,impréplemation,target,p,0.0,1,m,r,irpréplemation,1,14
