first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ritronisation,ritronisation,prsss,tron,re,is_at_ion,retronisation,target,p,0.0,1,e,i,ritronisation,2,13
léot,léot,r,léut,,,léut,control,r,,2,u,o,léot,2,4
dicif,dicih,rs,dic,,if,dicif,target,s,0.0,1,f,h,dicih,1,5
nouralisasion,nouralisation,rssss,nour,,al_is_at_ion,nouralisation,target,s,2.0,1,t,s,nouralisasion,3,13
impréjaisable,empréjaisable,pprs,jais,im_pré,able,impréjaisable,target,p,0.0,0,i,e,empréjaisable,1,13
tulcevinemt,tulcevinemt,rss,tôlc,,evi_nemt,tôlcevinemt,control,r,,1,ô,u,tulcevinemt,2,11
spécor,spécol,r_long,spécol,,,spécol,target,r,,5,l,r,spécor,3,6
kaudimiste,kaudimiste,rs_long,kaudin,,iste,kaudiniste,target,r,,5,n,m,kaudimiste,2,10
osunoutrod,osunoutros,pr_long,noutros,osu,,osunoutros,control,r,,6,s,d,osunoutrod,3,10
décoitalisation,hécoitalisation,prssss,coit,dé,al_is_at_ion,décoitalisation,target,p,0.0,0,d,h,hécoitalisation,1,15
nondir,nomdir,pr,dir,non,,nondir,target,p,0.0,2,n,m,nomdir,1,6
préretuél,prémetuél,ppr,tuél,pré_re,,préretuél,target,p,1.0,0,r,m,prémetuél,1,9
prédiriquement,prédiriquement,prss,dir,pré,ique_ment,prédiriquement,target,p,0.0,2,é,e,prediriquement,0,14
répdaukinoin,répdaukimoin,prs_long,daukin,rép,oin,répdaukinoin,control,r,,5,n,m,répdaukimoin,1,12
multicoitel,multicoitel,prs,coit,multi,el,multicoitel,target,s,0.0,1,l,r,multicoiter,0,11
lubnemtlatié,lubnemtlatia,rsss,lub,,nemt_la_tié,lubnemtlatié,control,s,2.0,2,é,a,lubnemtlatia,1,12
mirépliftaoin,mirépliftaoil,pprss,lif,mi_rép,ta_oin,mirépliftaoin,control,s,1.0,2,n,l,mirépliftaoil,1,13
imprésanation,imprésunation,pprss,san,im_pré,at_ion,imprésanation,target,r,,1,a,u,imprésunation,1,13
erédtioc,emédtioc,ppr,tioc,er_éd,,erédtioc,control,p,0.0,1,r,m,emédtioc,1,8
dagierationalisme,dégierationalisme,prssss,gier,dé,at_ion_al_isme,dégierationalisme,target,p,0.0,1,é,a,dagierationalisme,3,17
trévalisation,trévalisation,rssss,trév,,al_is_at_ion,trévalisation,target,s,0.0,1,l,r,trévarisation,0,13
nièr,nièr,r,nièr,,,nièr,target,r,,2,è,e,nier,0,4
rujinnolaisem,rujinnolaisem,rsss,ruj,,inno_la_isem,rujinnolaisem,control,r,,0,r,l,lujinnolaisem,0,13
enfoireur,enfoireur,prs,foir,en,eur,enfoireur,target,r,,0,f,v,envoireur,0,9
préspécolion,préspécolion,prs_long,spécol,pré,ion,préspécolion,target,s,0.0,0,i,e,préspécoleon,0,12
sailnet,saijnet,rs,saij,,net,saijnet,control,r,,3,j,l,sailnet,3,7
leutiekaree,leutiekaree,rs_long,leutiek,,arie,leutiekarie,control,s,0.0,2,i,e,leutiekaree,2,11
deucham,deucham,r_long,deucham,,,deucham,control,r,,1,e,i,diucham,0,7
subtranination,subtronination,prsss,tron,sub,in_at_ion,subtronination,target,r,,2,o,a,subtranination,3,14
édléut,édléut,pr,léut,éd,,édléut,control,p,0.0,0,é,i,idléut,0,6
rusneloudnelt,rusneloudnemt,pprs,loud,rus_ne,nemt,rusneloudnemt,control,s,0.0,2,m,l,rusneloudnelt,3,13
répgauntir,répgauntir,pr_long,gauntir,rép,,répgauntir,control,p,0.0,2,p,t,rétgauntir,0,10
reigvitié,reigvitié,rss,reig,,vi_tié,reigvitié,control,r,,0,r,l,leigvitié,0,9
redirissant,redirissant,prss,dir,re,iss_ant,redirissant,target,r,,2,r,n,redinissant,0,11
sanéntialiste,sanéntialiste,rsss,san,,ent_ial_iste,sanentialiste,target,s,0.0,0,e,é,sanéntialiste,2,13
clôtadlement,clôtablement,rss,clôt,,able_ment,clôtablement,target,s,0.0,1,b,d,clôtadlement,3,12
redétertage,redétertage,pprs,tert,re_dé,age,redétertage,target,s,0.0,1,g,s,redétertase,0,11
erroifsituoin,erroifsituoin,prsss,roif,er,si_ta_oin,erroifsitaoin,control,s,1.0,1,a,u,erroifsituoin,2,13
érperfud,érperfod,ppr,fod,érp_er,,érperfod,control,r,,1,o,u,érperfud,3,8
déquor,déquor,pr,quor,dé,,déquor,target,p,0.0,0,d,b,béquor,0,6
miréptrettaoin,miréqtrettaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,p,1.0,2,p,q,miréqtrettaoin,1,14
clôsment,clôsment,rs,clôt,,ment,clôtment,target,r,,3,t,s,clôsment,2,8
méntaoinlaisem,méntaoinlaisem,rssss,mél,,ta_oin_la_isem,méltaoinlaisem,control,r,,2,l,n,méntaoinlaisem,2,14
ertoidsisnat,ertoidsisnat,prss,toid,er,sis_nat,ertoidsisnat,control,p,0.0,1,r,n,entoidsisnat,0,12
préerbail,préerbail,pr_long,erbail,pré,,préerbail,target,r,,2,b,s,préersail,0,9
nour,noul,r,nour,,,nour,target,r,,3,r,l,noul,1,4
gaurtilaire,gaurtilaire,rs_long,gaurtin,,aire,gaurtinaire,target,r,,6,n,l,gaurtilaire,2,11
surtérroulance,surtérroulance,prs_long,térroul,sur,ance,surtérroulance,target,s,0.0,1,n,l,surtérroulalce,0,14
édreiglasitaoin,édreiglasituoin,prssss,reig,éd,la_si_ta_oin,édreiglasitaoin,control,s,2.0,1,a,u,édreiglasituoin,1,15
letizut,letizus,r_long,letizus,,,letizus,control,r,,6,s,t,letizut,3,7
limtunasle,nimtunasle,prs,nas,limtu,le,limtunasle,control,p,0.0,0,l,n,nimtunasle,1,10
erméleag,erméleag,prs,mél,er,eag,erméleag,control,s,0.0,0,e,u,erméluag,0,8
trusmentalité,trusmentalité,rsss,crus,,ment_al_ité,crusmentalité,target,r,,0,c,t,trusmentalité,2,13
surcalbenert,surcalbenemt,rss,surc,,albe_nemt,surcalbenemt,control,s,1.0,2,m,r,surcalbenert,3,12
chameud,chameud,r_long,chameud,,,chameud,target,r,,4,e,u,chamuud,0,7
letertitation,retertitation,prsss,tert,re,it_at_ion,retertitation,target,p,0.0,0,r,l,letertitation,3,13
nilourrétalbe,nilourrétalbe,prs_long,lourrét,ni,albe,nilourrétalbe,control,s,0.0,3,e,o,nilourrétalbo,0,13
déjuralisataon,déjuralisataon,prssss,jur,dé,al_is_at_ion,déjuralisation,target,s,3.0,0,i,a,déjuralisataon,2,14
nourent,nourent,rs,nour,,ent,nourent,target,s,0.0,1,n,r,nourert,0,7
nedoulitéion,nedoulitéion,prss,doul,re,ité_ion,redoulitéion,target,p,0.0,0,r,n,nedoulitéion,2,12
giloutaire,giloutaire,rs_long,gilout,,aire,giloutaire,target,r,,4,u,a,giloataire,0,10
troc,troc,r,troc,,,troc,control,r,,3,c,h,troh,0,4
onnloud,onnloud,pr,loud,onn,,onnloud,control,p,0.0,0,o,i,innloud,0,7
mirépsurcalbe,mirépsercalbe,pprs,surc,mi_rép,albe,mirépsurcalbe,control,r,,1,u,e,mirépsercalbe,1,13
soecenout,soucenout,pr_long,cenout,sou,,soucenout,target,p,0.0,2,u,e,soecenout,3,9
impréjaisation,impréjaisation,pprss,jais,im_pré,at_ion,impréjaisation,target,r,,3,s,d,impréjaidation,0,14
redésert,redésert,ppr,tert,re_dé,,redétert,target,r,,0,t,s,redésert,2,8
nouracionalisme,nourationalisme,rssss,nour,,at_ion_al_isme,nourationalisme,target,s,0.0,1,t,c,nouracionalisme,3,15
édliflasitaoin,édliflasitaoin,prssss,lif,éd,la_si_ta_oin,édliflasitaoin,control,p,0.0,1,d,t,étliflasitaoin,0,14
ertrestitaoin,ertrectitaoin,prsss,trec,er,ti_ta_oin,ertrectitaoin,control,r,,3,c,s,ertrestitaoin,3,13
gilout,galout,r_long,gilout,,,gilout,target,r,,1,i,a,galout,1,6
nourionnalisme,nourionnalisme,rsss,nour,,ionn_al_isme,nourionnalisme,target,s,1.0,0,a,i,nourionnilisme,0,14
ernaurtiéoin,ernaujtiéoin,prss,nauj,er,tié_oin,ernaujtiéoin,control,r,,3,j,r,ernaurtiéoin,3,12
suronfoir,suronfoir,ppr,foir,sur_en,,surenfoir,target,p,1.0,0,e,o,suronfoir,2,9
imsrénouration,imsrénouration,pprss,nour,im_pré,at_ion,imprénouration,target,p,1.0,0,p,s,imsrénouration,2,14
prékaudin,prakaudin,pr_long,kaudin,pré,,prékaudin,target,p,0.0,2,é,a,prakaudin,1,9
jaun,jaun,r,jaun,,,jaun,target,r,,2,u,i,jain,0,4
ronour,renour,pr,nour,re,,renour,target,p,0.0,1,e,o,ronour,3,6
snalivité,snalivité,rss,snal,,iv_ité,snalivité,target,s,1.0,1,t,g,snalivigé,0,9
letecharie,letechariu,rs_long,letech,,arie,letecharie,control,s,0.0,3,e,u,letechariu,1,10
surergierment,surengierment,pprs,gier,sur_en,ment,surengierment,target,p,1.0,1,n,r,surergierment,3,13
toidnemt,téidnemt,rs,toid,,nemt,toidnemt,control,r,,1,o,é,téidnemt,1,8
insauvertable,insauveltable,prs_long,sauvert,in,able,insauvertable,target,r,,5,r,l,insauveltable,1,13
rulémage,rulémage,prs,lém,re,age,relémage,target,p,0.0,1,e,u,rulémage,2,8
surclasitaoin,surclasitaoin,rssss,surc,,la_si_ta_oin,surclasitaoin,control,r,,2,r,n,sunclasitaoin,0,13
