first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nimoclasable,nimoclasable,pprs,las,ni_moc,able,nimoclasable,control,p,1.0,2,c,s,nimoslasable,0,12
innouritédimal,innouritésimal,prsss,nour,in,ité_sim_al,innouritésimal,target,s,1.0,0,s,d,innouritédimal,3,14
dootif,dootif,rs,diot,,if,diotif,target,r,,1,i,o,dootif,2,6
illémude,illémude,prs,lém,in,ude,inlémude,target,p,0.0,1,n,l,illémude,2,8
surtoubienment,surtoubierment,prs_long,toubien,sur,ment,surtoubienment,target,r,,6,n,r,surtoubierment,1,14
crusalisation,crusalisation,rssss,crus,,al_is_at_ion,crusalisation,target,s,1.0,0,i,u,crusalusation,0,13
dénièmalisation,dénièmalisation,prssss,nièr,dé,al_is_at_ion,dénièralisation,target,r,,3,r,m,dénièmalisation,2,15
noutrosarie,noetrosarie,rs_long,noutros,,arie,noutrosarie,control,r,,2,u,e,noetrosarie,1,11
tanirebair,tanirebair,pr_long,lebair,tani,,tanilebair,control,r,,0,l,r,tanirebair,2,10
ropnautros,ropnautros,pr_long,noutros,rop,,ropnoutros,control,r,,1,o,a,ropnautros,2,10
rid,nid,r,rid,,,rid,control,r,,0,r,n,nid,1,3
multicrolèmal,multicrolèmal,prs_long,crolèm,multi,el,multicrolèmel,target,s,0.0,0,e,a,multicrolèmal,2,13
mirépméltaoin,mirépmeltaoin,pprss,mél,mi_rép,ta_oin,mirépméltaoin,control,r,,1,é,e,mirépmeltaoin,1,13
foiraire,foinaire,rs,foir,,aire,foiraire,target,r,,3,r,n,foinaire,1,8
spécolable,spécolabme,rs_long,spécol,,able,spécolable,target,s,0.0,2,l,m,spécolabme,1,10
rejuritation,rejuritation,prsss,jur,re,it_at_ion,rejuritation,target,r,,1,u,e,rejeritation,0,12
désenfilir,désenfilir,pprs,fil,dés_en,er,désenfiler,target,s,0.0,0,e,i,désenfilir,2,10
erlansonierai,arlansonierai,prss,lans,er,oni_erai,erlansonierai,control,p,0.0,0,e,a,arlansonierai,1,13
surbulance,surbulance,prs,bul,sur,ance,surbulance,target,r,,1,u,a,surbalance,0,10
redédir,redétir,ppr,dir,re_dé,,redédir,target,r,,0,d,t,redétir,1,7
ursurc,ursurc,pr,surc,er,,ersurc,control,p,0.0,0,e,u,ursurc,2,6
crusacionalisme,crusationalisme,rssss,crus,,at_ion_al_isme,crusationalisme,target,s,0.0,1,t,c,crusacionalisme,3,15
noutros,noutrod,r_long,noutros,,,noutros,control,r,,6,s,d,noutrod,1,7
tuélelliment,tuélellement,rss,tuél,,elle_ment,tuélellement,target,s,0.0,3,e,i,tuélelliment,3,12
sralionellement,snalionellement,rsss,snal,,ion_elle_ment,snalionellement,target,r,,1,n,r,sralionellement,3,15
docrusationalisme,décrusationalisme,prssss,crus,dé,at_ion_al_isme,décrusationalisme,target,p,0.0,1,é,o,docrusationalisme,3,17
antikirniut,antikirnout,pr_long,kirnout,anti,,antikirnout,target,r,,4,o,i,antikirniut,3,11
injaisabilité,anjaisabilité,prss,jais,in,abil_ité,injaisabilité,target,p,0.0,0,i,a,anjaisabilité,1,13
tercorisation,tercorisation,rsss,tert,,or_isat_ion,tertorisation,target,r,,3,t,c,tercorisation,2,13
impréjaur,impréjaur,ppr,jaun,im_pré,,impréjaun,target,r,,3,n,r,impréjaur,2,9
sédrelifre,sédnelifre,pprs,lif,séd_ne,re,sédnelifre,control,p,1.0,0,n,r,sédrelifre,3,10
cairoun,cainoun,r_long,cairoun,,,cairoun,target,r,,3,r,n,cainoun,1,7
surgiloutant,surgiloutant,prs_long,gilout,sur,ant,surgiloutant,target,r,,0,g,t,surtiloutant,0,12
rilifedu,rilifedu,prs,lif,ni,edu,nilifedu,control,p,0.0,0,n,r,rilifedu,2,8
nilastiémisla,nilaftiémisla,prsss,las,ni,tié_mis_la,nilastiémisla,control,r,,2,s,f,nilaftiémisla,1,13
édtrectaoinlaisem,édtreptaoinlaisem,prssss,trec,éd,ta_oin_la_isem,édtrectaoinlaisem,control,r,,3,c,p,édtreptaoinlaisem,1,17
bul,bul,r,bul,,,bul,target,r,,0,b,t,tul,0,3
giloutistà,giloutiste,rs_long,gilout,,iste,giloutiste,target,s,0.0,3,e,à,giloutistà,3,10
clôtationalisme,clôsationalisme,rssss,clôt,,at_ion_al_isme,clôtationalisme,target,r,,3,t,s,clôsationalisme,1,15
imprédication,imprédication,pprss,dic,im_pré,at_ion,imprédication,target,s,0.0,1,t,d,imprédicadion,0,13
dudir,dédir,pr,dir,dé,,dédir,target,p,0.0,1,é,u,dudir,3,5
rujfi,rujfa,rs,ruj,,fi,rujfi,control,s,0.0,1,i,a,rujfa,1,5
tiocnemtanie,tiocnemtarie,rss,tioc,,nemt_arie,tiocnemtarie,control,s,1.0,1,r,n,tiocnemtanie,3,12
édrujtaoinlaisem,édrujtaoinlaisem,prssss,ruj,éd,ta_oin_la_isem,édrujtaoinlaisem,control,r,,2,j,l,édrultaoinlaisem,0,16
nifokarienemt,nifokarienemt,prss,fod,ni,arie_nemt,nifodarienemt,control,r,,2,d,k,nifokarienemt,2,13
surcrotiasoin,surcrotiasain,rsss,surc,,ro_tias_oin,surcrotiasoin,control,s,2.0,0,o,a,surcrotiasain,1,13
sydtokunir,sydsokunir,pr_long,tokunir,syd,,sydtokunir,control,r,,0,t,s,sydsokunir,1,10
incomnièrable,incomnièrable,pprs,nièr,in_com,able,incomnièrable,target,p,0.0,0,i,u,uncomnièrable,0,13
pelmelelnemt,permelelnemt,rss,pelm,,elel_nemt,pelmelelnemt,control,r,,2,l,r,permelelnemt,1,12
ruslourrétnemt,muslourrétnemt,prs_long,lourrét,rus,nemt,ruslourrétnemt,control,p,0.0,0,r,m,muslourrétnemt,1,14
édnauj,édnauj,pr,nauj,éd,,édnauj,control,p,0.0,0,é,u,udnauj,0,6
miérproqu,miérproqu,ppr,roqu,mi_érp,,miérproqu,control,r,,3,u,e,miérproqe,0,9
gan,san,r,san,,,san,target,r,,0,s,g,gan,3,3
pustoidnitaoin,bustoidnitaoin,prsss,toid,bus,ni_ta_oin,bustoidnitaoin,control,p,0.0,0,b,p,pustoidnitaoin,3,14
vérttaoinlaisem,sérttaoinlaisem,rssss,vért,,ta_oin_la_isem,vérttaoinlaisem,control,r,,0,v,s,sérttaoinlaisem,1,15
tiocarie,tiocarie,rs,tioc,,arie,tiocarie,control,s,0.0,2,i,e,tiocaree,0,8
imdréclôtation,impréclôtation,pprss,clôt,im_pré,at_ion,impréclôtation,target,p,1.0,0,p,d,imdréclôtation,3,14
tournos,toulnos,r_long,tournos,,,tournos,target,r,,3,r,l,toulnos,1,7
erreigeru,erreigeru,prs,reig,er,eru,erreigeru,control,p,0.0,0,e,i,irreigeru,0,9
lofautalbe,lofautalbe,rs_long,lofaut,,albe,lofautalbe,control,r,,1,o,e,lefautalbe,0,10
