first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
lubarielemt,lubarienemt,rss,lub,,arie_nemt,lubarienemt,control,s,1.0,0,n,l,lubarielemt,3,11
prodafment,prodofment,prs,dof,pro,ment,prodofment,target,r,,1,o,a,prodafment,3,10
défilationalisme,défilationalisme,prssss,fil,dé,at_ion_al_isme,défilationalisme,target,s,1.0,2,n,r,défilatioralisme,0,16
cidinnolaisem,citinnolaisem,rsss,cid,,inno_la_isem,cidinnolaisem,control,r,,2,d,t,citinnolaisem,1,13
bostretnitaoin,bustretnitaoin,prsss,tret,bus,ni_ta_oin,bustretnitaoin,control,p,0.0,1,u,o,bostretnitaoin,3,14
édgauntiracne,édgauntiracne,prs_long,gauntir,éd,acne,édgauntiracne,control,r,,1,a,e,édgeuntiracne,0,13
macure,racure,rs,mac,,ure,macure,control,r,,0,m,r,racure,1,6
cort,cort,r,cort,,,cort,target,r,,3,t,s,cors,0,4
chetelique,chetelique,rs_long,chetel,,ique,chetelique,target,s,0.0,1,q,c,chetelicue,0,10
prozulites,plozulites,pr_long,zulites,pro,,prozulites,target,p,0.0,1,r,l,plozulites,1,10
rusnereagnemt,rusnereagnemt,pprs,reig,rus_ne,nemt,rusnereignemt,control,r,,2,i,a,rusnereagnemt,2,13
dysbul,dysbul,pr,bul,dys,,dysbul,target,p,0.0,1,y,l,dlsbul,0,6
meclasitaoin,maclasitaoin,rssss,mac,,la_si_ta_oin,maclasitaoin,control,r,,1,a,e,meclasitaoin,3,12
sanionnalisme,senionnalisme,rsss,san,,ionn_al_isme,sanionnalisme,target,r,,1,a,e,senionnalisme,1,13
édjéutlasitaoin,édjéutlasitaoin,prssss,léut,éd,la_si_ta_oin,édléutlasitaoin,control,r,,0,l,j,édjéutlasitaoin,2,15
érperroiv,érperroif,ppr,roif,érp_er,,érperroif,control,r,,3,f,v,érperroiv,3,9
rounni,rounne,rs,roun,,ni,rounni,control,s,0.0,1,i,e,rounne,1,6
naimournemt,naimournomt,rs_long,naimour,,nemt,naimournemt,control,s,0.0,1,e,o,naimournomt,1,11
recoitat,recoitet,prs,coit,re,at,recoitat,target,s,0.0,0,a,e,recoitet,1,8
imprédofaon,imprédofion,pprs,dof,im_pré,ion,imprédofion,target,s,0.0,0,i,a,imprédofaon,3,11
ninaujalbenemt,ninaujalbenemt,prss,nauj,ni,albe_nemt,ninaujalbenemt,control,s,0.0,3,e,o,ninaujalbonemt,0,14
dékieutelance,dékieutelance,prs_long,kieutel,dé,ance,dékieutelance,target,s,0.0,1,n,m,dékieutelamce,0,13
rentiroutros,rentiroutros,pr_long,noutros,renti,,rentinoutros,control,r,,0,n,r,rentiroutros,2,12
térroul,térreul,r_long,térroul,,,térroul,target,r,,4,o,e,térreul,1,7
tiotairement,tiotairement,rss,diot,,aire_ment,diotairement,target,r,,0,d,t,tiotairement,2,12
mirépléuttaoin,mirépléuttaoin,pprss,léut,mi_rép,ta_oin,mirépléuttaoin,control,r,,1,é,u,mirépluuttaoin,0,14
implel,implem,pr,plem,im,,implem,target,r,,3,m,l,implel,3,6
ertoidtitaoin,ertoidtataoin,prsss,toid,er,ti_ta_oin,ertoidtitaoin,control,s,0.0,1,i,a,ertoidtataoin,1,13
mac,mac,r,mac,,,mac,control,r,,2,c,g,mag,0,3
gieralisadion,gieralisadion,rssss,gier,,al_is_at_ion,gieralisation,target,s,2.0,1,t,d,gieralisadion,2,13
imprétertatiun,imprétertation,pprss,tert,im_pré,at_ion,imprétertation,target,s,1.0,1,o,u,imprétertatiun,3,14
ropsaij,mopsaij,pr,saij,rop,,ropsaij,control,p,0.0,0,r,m,mopsaij,1,7
lémin,lémin,rs,lém,,in,lémin,target,r,,2,m,r,lérin,0,5
recortitéion,recertitéion,prss,cort,re,ité_ion,recortitéion,target,r,,1,o,e,recertitéion,1,12
gimout,gilout,r_long,gilout,,,gilout,target,r,,2,l,m,gimout,3,6
mul,mél,r,mél,,,mél,control,r,,1,é,u,mul,3,3
trecrasitequi,trecrasitequi,rsss,trec,,ra_sit_equi,trecrasitequi,control,s,0.0,1,a,e,trecresitequi,0,13
lémationalisma,lémationalisma,rssss,lém,,at_ion_al_isme,lémationalisme,target,s,3.0,3,e,a,lémationalisma,2,14
salalisme,qalalisme,rss,sal,,al_isme,salalisme,target,r,,0,s,q,qalalisme,1,9
retamitation,retamitation,prsss,cam,re,it_at_ion,recamitation,target,r,,0,c,t,retamitation,2,12
intoubienment,intoubienment,prs_long,toubien,in,ment,intoubienment,target,s,0.0,0,m,l,intoubienlent,0,13
dédicationalisme,dédicateonalisme,prssss,dic,dé,at_ion_al_isme,dédicationalisme,target,s,1.0,0,i,e,dédicateonalisme,1,16
trencoletizas,trencoletizas,pr_long,letizus,trenco,,trencoletizus,control,r,,5,u,a,trencoletizas,2,13
tienoubigem,tienoubigem,rs_long,tienoub,,isem,tienoubisem,control,s,0.0,1,s,g,tienoubigem,2,11
nirentitod,nirentitod,ppr,fod,ni_renti,,nirentifod,control,r,,0,f,t,nirentitod,2,10
désinfoirel,désinfoirel,pprs,foir,dés_in,er,désinfoirer,target,s,0.0,1,r,l,désinfoirel,2,11
roproifremt,roproifremt,prs,roif,rop,nemt,roproifnemt,control,s,0.0,0,n,r,roproifremt,2,11
