first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
tiérarchie,tiérarchie,r,,hiérarchie,,hiérarchie,control,r,,0,h,t,tiérarchie,2,10
guerillero,guerillero,r,,guérillero,,guérillero,control,r,,2,é,e,guerillero,2,10
redéfaire,redéfaime,ppr,re_dé,faire,,redéfaire,target,r,,3,r,m,redéfaime,1,9
véhicule,véhicéle,r,,véhicule,,véhicule,control,r,,5,u,é,véhicéle,1,8
détentien,détention,prs_long,dé,tent,ion,détention,target,s,0.0,1,o,e,détentien,3,9
normalment,normalment,rss,,norm,al_ment,normalment,target,r,,1,o,é,nérmalment,0,10
contrecœur,convrecœur,pr_long,contre,cœur,,contrecœur,target,p,0.0,3,t,v,convrecœur,1,10
bourde,bourde,r,,bourde,,bourde,control,r,,0,b,s,sourde,0,6
catasxrophe,catastrophe,r,,catastrophe,,catastrophe,control,r,,5,t,x,catasxrophe,3,11
ilsonorité,insonorité,prss,in,son,or_ité,insonorité,target,p,0.0,1,n,l,ilsonorité,3,10
ribambello,ribambello,r,,ribambelle,,ribambelle,control,r,,9,e,o,ribambello,2,10
redecouvre,redicouvre,ppr,re_de,couvre,,redecouvre,target,p,1.0,1,e,i,redicouvre,1,10
rhinocéros,rhinocéros,r,,rhinocéros,,rhinocéros,control,r,,4,o,u,rhinucéros,0,10
usaga,usaga,rs,,us,age,usage,target,s,0.0,2,e,a,usaga,2,5
horte,honte,r,,honte,,honte,control,r,,2,n,r,horte,3,5
diaphlagme,diaphragme,r,,diaphragme,,diaphragme,control,r,,5,r,l,diaphlagme,3,10
anertume,amertume,r,,amertume,,amertume,control,r,,1,m,n,anertume,3,8
hambérger,hamburger,r,,hamburger,,hamburger,control,r,,4,u,é,hambérger,3,9
aqtivement,aqtivement,rss,,act,ive_ment,activement,target,r,,1,c,q,aqtivement,2,10
cotillon,cotilron,r,,cotillon,,cotillon,control,r,,5,l,r,cotilron,1,8
harmonica,harmonoca,r,,harmonica,,harmonica,control,r,,6,i,o,harmonoca,1,9
cathétrale,cathédrale,r,,cathédrale,,cathédrale,control,r,,5,d,t,cathétrale,3,10
abracatabra,abracatabra,r,,abracadabra,,abracadabra,control,r,,6,d,t,abracatabra,2,11
léaction,réaction,prs,ré,act,ion,réaction,target,p,0.0,0,r,l,léaction,3,8
suecide,suecide,r,,suicide,,suicide,control,r,,2,i,e,suecide,2,7
concombre,concolbre,r,,concombre,,concombre,control,r,,5,m,l,concolbre,1,9
inefficace,onefficace,pr_long,in,efficace,,inefficace,target,p,0.0,0,i,o,onefficace,1,10
créativité,créativité,rsss,,cré,at_iv_ité,créativité,target,r,,1,r,m,cméativité,0,10
seulelent,seulement,rs_long,,seule,ment,seulement,target,s,0.0,0,m,l,seulelent,3,9
fégoûtant,dégoûtant,prs_long,dé,goût,ant,dégoûtant,target,p,0.0,0,d,f,fégoûtant,3,9
décumpose,décumpose,pr_long,dé,compose,,décompose,target,r,,1,o,u,décumpose,2,9
chiquenaute,chiquenaute,r,,chiquenaude,,chiquenaude,control,r,,9,d,t,chiquenaute,2,11
prisennier,prisennier,rs_long,,prisonn,ier,prisonnier,target,r,,4,o,e,prisennier,2,10
juueur,joueur,rs,,jou,eur,joueur,target,r,,1,o,u,juueur,3,6
