first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
rtinocéros,rtinocéros,r,,rhinocéros,,rhinocéros,control,r,,1,h,t,rtinocéros,2,10
grenade,grenode,r,,grenade,,grenade,control,r,,4,a,o,grenode,1,7
abravadabra,abracadabra,r,,abracadabra,,abracadabra,control,r,,4,c,v,abravadabra,3,11
nostalgio,nostalgie,r,,nostalgie,,nostalgie,control,r,,8,e,o,nostalgio,3,9
sécurité,sécurité,rs,,sécur,ité,sécurité,target,s,0.0,1,t,b,sécuribé,0,8
manoeuvre,nanoeuvre,r,,manoeuvre,,manoeuvre,control,r,,0,m,n,nanoeuvre,1,9
piritanisme,puritanisme,rsss,,pur,it_an_isme,puritanisme,target,r,,1,u,i,piritanisme,3,11
anjustice,injustice,prs_long,in,just,ice,injustice,target,p,0.0,0,i,a,anjustice,3,9
leberté,leberté,rs,,liber,té,liberté,target,r,,1,i,e,leberté,2,7
greneuille,greneuille,r,,grenouille,,grenouille,control,r,,4,o,e,greneuille,2,10
déripion,déripion,prs,dé,ris,ion,dérision,target,r,,2,s,p,déripion,2,8
infortune,infortune,pr_long,in,fortune,,infortune,target,p,0.0,1,n,m,imfortune,0,9
insonorité,insonorité,prss,in,son,or_ité,insonorité,target,s,1.0,1,t,s,insonorisé,0,10
reacteur,reicteur,prs,re,act,eur,reacteur,target,r,,0,a,i,reicteur,1,8
couteau,couteau,r,,couteau,,couteau,control,r,,3,t,s,couseau,0,7
incrédulita,incrédulita,prss,in,créd,ul_ité,incrédulité,target,s,1.0,2,é,a,incrédulita,2,11
imprudent,imprudent,prs_long,im,prud,ent,imprudent,target,s,0.0,2,t,g,imprudeng,0,9
