first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
infidèle,infidèle,pr,in,fidèle,,infidèle,target,p,0.0,1,n,r,irfidèle,0,8
surenchère,surenchère,ppr,sur_en,chère,,surenchère,target,p,0.0,0,s,c,curenchère,0,10
réacteon,réaction,prs,ré,act,ion,réaction,target,s,0.0,0,i,e,réacteon,3,8
choucroute,choucroute,r,,choucroute,,choucroute,control,r,,9,e,i,choucrouti,0,10
chambrarle,chambrarle,r,,chambranle,,chambranle,control,r,,7,n,r,chambrarle,2,10
soyorité,soyorité,rss,,son,or_ité,sonorité,target,r,,2,n,y,soyorité,2,8
charmart,charmant,rs,,charm,ant,charmant,target,s,0.0,1,n,r,charmart,3,8
cetastrophe,catastrophe,r,,catastrophe,,catastrophe,control,r,,1,a,e,cetastrophe,3,11
apocalypse,apocalypde,r,,apocalypse,,apocalypse,control,r,,8,s,d,apocalypde,1,10
détentior,détentior,prs_long,dé,tent,ion,détention,target,s,0.0,2,n,r,détentior,2,9
histoire,histoime,r,,histoire,,histoire,control,r,,6,r,m,histoime,1,8
créativito,créativité,rsss,,cré,at_iv_ité,créativité,target,s,2.0,2,é,o,créativito,3,10
necouvert,necouvert,pr_long,re,couvert,,recouvert,target,p,0.0,0,r,n,necouvert,2,9
traitemunt,traitement,rs_long,,traite,ment,traitement,target,s,0.0,1,e,u,traitemunt,3,10
inévitable,inévitacle,prs_long,in,évit,able,inévitable,target,s,0.0,1,b,c,inévitacle,1,10
termain,termain,rs,,terr,ain,terrain,target,r,,3,r,m,termain,2,7
fontexte,fontexte,r,,contexte,,contexte,control,r,,0,c,f,fontexte,2,8
décompose,técompose,pr_long,dé,compose,,décompose,target,p,0.0,0,d,t,técompose,1,9
eucalyptus,eucalnptus,r,,eucalyptus,,eucalyptus,control,r,,5,y,n,eucalnptus,1,10
pissenlit,pissenlit,r,,pissenlit,,pissenlit,control,r,,0,p,t,tissenlit,0,9
beuche,beuche,r,,bouche,,bouche,control,r,,1,o,e,beuche,2,6
empulsivité,impulsivité,prss,im,puls,iv_ité,impulsivité,target,p,0.0,0,i,e,empulsivité,3,11
incorrect,incorrect,pr_long,in,correct,,incorrect,target,p,0.0,1,n,l,ilcorrect,0,9
abracadabre,abracadabre,r,,abracadabra,,abracadabra,control,r,,10,a,e,abracadabre,2,11
activotion,activotion,rsss,,act,iv_at_ion,activation,target,s,1.0,0,a,o,activotion,2,10
arligator,arligator,r,,alligator,,alligator,control,r,,1,l,r,arligator,2,9
insoucialt,insouciant,prs_long,in,souci,ant,insouciant,target,s,0.0,1,n,l,insoucialt,3,10
normalment,nommalment,rss,,norm,al_ment,normalment,target,r,,2,r,m,nommalment,1,10
passager,passager,rss,,pass,ag_er,passager,target,r,,0,p,g,gassager,0,8
cataracte,cetaracte,r,,cataracte,,cataracte,control,r,,1,a,e,cetaracte,1,9
survie,sunvie,pr,sur,vie,,survie,target,p,0.0,2,r,n,sunvie,1,6
exectement,exectement,rs_long,,exacte,ment,exactement,target,r,,2,a,e,exectement,2,10
charnatan,charlatan,r,,charlatan,,charlatan,control,r,,4,l,n,charnatan,3,9
absinthe,absinthu,r,,absinthe,,absinthe,control,r,,7,e,u,absinthu,1,8
consail,consail,r,,conseil,,conseil,control,r,,4,e,a,consail,2,7
avant,ivant,r,,avant,,avant,control,r,,0,a,i,ivant,1,5
coqueluche,caqueluche,r,,coqueluche,,coqueluche,control,r,,1,o,a,caqueluche,1,10
rodéfaire,redéfaire,ppr,re_dé,faire,,redéfaire,target,p,0.0,1,e,o,rodéfaire,3,9
chiquenaude,chiquenaude,r,,chiquenaude,,chiquenaude,control,r,,7,a,i,chiqueniude,0,11
perplexo,perplexo,r,,perplexe,,perplexe,control,r,,7,e,o,perplexo,2,8
