first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
epcarmouche,escarmouche,r,,escarmouche,,escarmouche,control,r,,1,s,p,epcarmouche,3,11
raaction,réaction,prs,ré,act,ion,réaction,target,p,0.0,1,é,a,raaction,3,8
festival,festival,rss,,fest,iv_al,festival,target,s,0.0,0,i,a,festaval,0,8
heure,houre,r,,heure,,heure,control,r,,1,e,o,houre,1,5
amartume,amertume,r,,amertume,,amertume,control,r,,2,e,a,amartume,3,8
eucaryptus,eucalyptus,r,,eucalyptus,,eucalyptus,control,r,,4,l,r,eucaryptus,3,10
ventilateur,ventilateur,rsss,,vent,il_at_eur,ventilateur,target,s,1.0,0,a,u,ventiluteur,0,11
enlèvement,enlèvement,prs_long,en,lève,ment,enlèvement,target,r,,2,v,d,enlèdement,0,10
esticot,esticot,r,,asticot,,asticot,control,r,,0,a,e,esticot,2,7
rargarine,rargarine,r,,margarine,,margarine,control,r,,0,m,r,rargarine,2,9
mirabelle,mirabelle,r,,mirabelle,,mirabelle,control,r,,4,b,g,miragelle,0,9
tourbillon,toèrbillon,r,,tourbillon,,tourbillon,control,r,,2,u,è,toèrbillon,1,10
broehaha,broehaha,r,,brouhaha,,brouhaha,control,r,,3,u,e,broehaha,2,8
lieutenart,lieutenart,r,,lieutenant,,lieutenant,control,r,,8,n,r,lieutenart,2,10
surenchere,surenchère,ppr,sur_en,chère,,surenchère,target,r,,2,è,e,surenchere,3,10
labyrinthe,labyrinthe,r,,labyrinthe,,labyrinthe,control,r,,8,h,d,labyrintde,0,10
catassrophe,catassrophe,r,,catastrophe,,catastrophe,control,r,,5,t,s,catassrophe,2,11
