first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
holocauste,holocauste,r,,holocauste,,holocauste,control,r,,4,c,s,holosauste,0,10
sécompose,sécompose,pr_long,dé,compose,,décompose,target,p,0.0,0,d,s,sécompose,2,9
ibracadabra,ibracadabra,r,,abracadabra,,abracadabra,control,r,,0,a,i,ibracadabra,2,11
enivrant,enivrant,prs,en,ivr,ant,enivrant,target,p,0.0,0,e,a,anivrant,0,8
égalemint,également,rs_long,,égale,ment,également,target,s,0.0,1,e,i,égalemint,3,9
joueur,joueur,rs,,jou,eur,joueur,target,r,,0,j,r,roueur,0,6
gourland,gourmand,r,,gourmand,,gourmand,control,r,,4,m,l,gourland,3,8
blasphème,blasphème,r,,blasphème,,blasphème,control,r,,6,è,a,blasphame,0,9
insonorité,irsonorité,prss,in,son,or_ité,insonorité,target,p,0.0,1,n,r,irsonorité,1,10
certain,cerkain,rs,,cert,ain,certain,target,r,,3,t,k,cerkain,1,7
cdoucroute,choucroute,r,,choucroute,,choucroute,control,r,,1,h,d,cdoucroute,3,10
redafaire,redafaire,ppr,re_dé,faire,,redéfaire,target,p,1.0,1,é,a,redafaire,2,9
insouciant,insuuciant,prs_long,in,souci,ant,insouciant,target,r,,1,o,u,insuuciant,1,10
impossiblu,impossiblu,pr_long,im,possible,,impossible,target,r,,7,e,u,impossiblu,2,10
impunité,imdunité,prs,im,pun,ité,impunité,target,r,,0,p,d,imdunité,1,8
preuvi,preuvi,r,,preuve,,preuve,control,r,,5,e,i,preuvi,2,6
chanpignon,champignon,r,,champignon,,champignon,control,r,,3,m,n,chanpignon,3,10
regecouvre,regecouvre,ppr,re_de,couvre,,redecouvre,target,p,1.0,0,d,g,regecouvre,2,10
caoutchiuc,caoutchiuc,r,,caoutchouc,,caoutchouc,control,r,,7,o,i,caoutchiuc,2,10
